 electric dipole polarizability:    1507.6755513908979     
 m1, energy weight E*R sum:         60946.196389709949     
 m0, R(E) sum:                      3465.3421216529864     
 centroid m1/m0:                    17.587353355067375     
         12.30000000         25.13609015        124.36415193
         12.40000000         25.16805454        125.53467643
         12.50000000         25.22250182        126.82081826
         12.60000000         25.29930149        128.22462911
         12.70000000         25.39838915        129.74847735
         12.80000000         25.51976541        131.39505569
         12.90000000         25.66349517        133.16739058
         13.00000000         25.82970731        135.06885338
         13.10000000         26.01859468        137.10317345
         13.20000000         26.23041458        139.27445315
         13.30000000         26.46548945        141.58718491
         13.40000000         26.72420807        144.04627058
         13.50000000         27.00702707        146.65704295
         13.60000000         27.31447282        149.42528990
         13.70000000         27.64714378        152.35728122
         13.80000000         28.00571322        155.45979820
         13.90000000         28.39093238        158.74016652
         14.00000000         28.80363415        162.20629243
         14.10000000         29.24473718        165.86670267
         14.20000000         29.71525056        169.73058846
         14.30000000         30.21627912        173.80785384
         14.40000000         30.74902923        178.10916895
         14.50000000         31.31481537        182.64602863
         14.60000000         31.91506742        187.43081683
         14.70000000         32.55133871        192.47687755
         14.80000000         33.22531496        197.79859292
         14.90000000         33.93882421        203.41146919
         15.00000000         34.69384773        209.33223143
         15.10000000         35.49253218        215.57892799
         15.20000000         36.33720301        222.17104566
         15.30000000         37.23037924        229.12963686
         15.40000000         38.17478989        236.47746008
         15.50000000         39.17339209        244.23913519
         15.60000000         40.22939115        252.44131517
         15.70000000         41.34626278        261.11287632
         15.80000000         42.52777766        270.28512899
         15.90000000         43.77802874        279.99205125
         16.00000000         45.10146142        290.27054818
         16.10000000         46.50290711        301.16073983
         16.20000000         47.98762037        312.70628125
         16.30000000         49.56132026        324.95471833
         16.40000000         51.23023618        337.95788375
         16.50000000         53.00115879        351.77233779
         16.60000000         54.88149667        366.45985921
         16.70000000         56.87933920        382.08799213
         16.80000000         59.00352647        398.73065538
         16.90000000         61.26372694        416.46882136
         17.00000000         63.67052366        435.39127223
         17.10000000         66.23550991        455.59544176
         17.20000000         68.97139518        477.18835175
         17.30000000         71.89212242        500.28765238
         17.40000000         75.01299743        525.02277594
         17.50000000         78.35083126        551.53621332
         17.60000000         81.92409630        579.98492177
         17.70000000         85.75309649        610.54187113
         17.80000000         89.86015179        643.39773254
         17.90000000         94.26979615        678.76270985
         18.00000000         99.00898773        716.86850638
         18.10000000        104.10732827        757.97041033
         18.20000000        109.59728718        802.34946659
         18.30000000        115.51442284        850.31468249
         18.40000000        121.89759008        902.20518484
         18.50000000        128.78911787        958.39220516
         18.60000000        136.23493433       1019.28071379
         18.70000000        144.28460715       1085.31044771
         18.80000000        152.99125545       1156.95597590
         18.90000000        162.41127344       1234.72531293
         19.00000000        172.60378640       1319.15642000
         19.10000000        183.62973462       1410.81071589
         19.20000000        195.55045090       1510.26245596
         19.30000000        208.42556307       1618.08252765
         19.40000000        222.31001644       1734.81487220
         19.50000000        237.24997769       1860.94341334
         19.60000000        253.27736003       1996.84712818
         19.70000000        270.40271615       2142.74086240
         19.80000000        288.60630345       2298.59987330
         19.90000000        307.82726928       2464.06716775
         20.00000000        327.95117366       2638.34485489
         20.10000000        348.79650444       2820.07434184
         20.20000000        370.10147007       3007.21552973
         20.30000000        391.51315234       3196.94209372
         20.40000000        412.58195075       3385.57756609
         20.50000000        432.76489872       3568.60323733
         20.60000000        451.44148837       3740.77050642
         20.70000000        467.94464213       3896.34317065
         20.80000000        481.60708701       4029.47606055
         20.90000000        491.81972097       4134.70568370
         21.00000000        498.09439827       4207.49228355
         21.10000000        500.12035111       4244.72303958
         21.20000000        497.80281457       4245.07712143
         21.30000000        491.27523814       4209.17375831
         21.40000000        480.88223532       4139.47136763
         21.50000000        467.13722033       4039.94365420
         21.60000000        450.66406154       3915.60661406
         21.70000000        432.13431523       3771.99287904
         21.80000000        412.21043679       3614.66332762
         21.90000000        391.50188191       3448.81854175
         22.00000000        370.53684321       3279.03803242
         22.10000000        349.74887432       3109.14498858
         22.20000000        329.47549976       2942.17482956
         22.30000000        309.96510281       2780.41767607
         22.40000000        291.38855790       2625.50523361
         22.50000000        273.85277448       2478.51778298
         22.60000000        257.41417749       2340.09386333
         22.70000000        242.09093950       2210.53181019
         22.80000000        227.87339862       2089.87760709
         22.90000000        214.73252304       1977.99725782
         23.00000000        202.62653946       1874.63421511
         23.10000000        191.50596872       1779.45360820
         23.20000000        181.31734934       1692.07544174
         23.30000000        172.00591582       1612.09889690
         23.40000000        163.51746039       1539.11959277
         23.50000000        155.79956174       1472.74131343
         23.60000000        148.80232173       1412.58336091
         23.70000000        142.47871438       1358.28439002
         23.80000000        136.78462159       1309.50332724
         23.90000000        131.67860566       1265.91776936
         24.00000000        127.12145085       1227.22009642
         24.10000000        123.07549331       1193.11142283
         24.20000000        119.50375352       1163.29346459
         24.30000000        116.36888974       1137.45844716
         24.40000000        113.63200799       1115.27735286
         24.50000000        111.25139725       1096.38714393
         24.60000000        109.18130833       1080.37811246
         24.70000000        107.37095754       1066.78316969
         24.80000000        105.76400000       1055.07157862
         24.90000000        104.29875859       1044.65012913
         25.00000000        102.90948262       1034.87472294
         25.10000000        101.52880975       1025.07441075
         25.20000000        100.09139807       1014.58788496
         25.30000000         98.53840103       1002.80942673
         25.40000000         96.82214793        989.23803344
         25.50000000         94.91018107        973.52107640
         25.60000000         92.78779972        955.48355688
         25.70000000         90.45851889        935.13642081
         25.80000000         87.94230820        912.66194469
         25.90000000         85.27197960        888.37941196
         26.00000000         82.48847027        862.69836236
         26.10000000         79.63590605        836.06839930
         26.20000000         76.75722722        808.93373104
         26.30000000         73.89089402        781.69808060
         26.40000000         71.06888014        754.70247621
         26.50000000         68.31589790        728.21568775
         26.60000000         65.64962536        702.43519680
         26.70000000         63.08162376        677.49563438
         26.80000000         60.61862326        653.48141172
         26.90000000         58.26389333        630.44057685
         27.00000000         56.01848081        608.39756458
         27.10000000         53.88217991        587.36332330
         27.20000000         51.85418050        567.34215633
         27.30000000         49.93341114        548.33536702
         27.40000000         48.11864055        530.34232458
         27.50000000         46.40842187        513.35981541
         27.60000000         44.80096063        497.38053396
         27.70000000         43.29396819        482.39137999
         27.80000000         41.88453785        468.37197328
         27.90000000         40.56905890        455.29356533
         28.00000000         39.34317037        443.11837625
         28.10000000         38.20175104        431.79933161
         28.20000000         37.13894519        421.28020108
         28.30000000         36.14822968        411.49621465
         28.40000000         35.22253464        402.37530680
         28.50000000         34.35443197        393.84016796
         28.60000000         33.53640069        385.81122481
         28.70000000         32.76116360        378.21050819
         28.80000000         32.02206840        370.96611722
         28.90000000         31.31346381        364.01671768
         29.00000000         30.63100653        357.31532372
         29.10000000         29.97183562        350.83160228
         29.20000000         29.33457082        344.55215140
         29.30000000         28.71912514        338.47858930
         29.40000000         28.12635926        332.62372740
         29.50000000         27.55763348        327.00644442
         29.60000000         27.01432489        321.64603753
         29.70000000         26.49737252        316.55679236
         29.80000000         26.00689850        311.74335327
         29.90000000         25.54193580        307.19728501
         30.00000000         25.10028054        302.89507099
         30.10000000         24.67847974        298.79771642
         30.20000000         24.27196205        294.85208511
         30.30000000         23.87531333        290.99403334
         30.40000000         23.48268614        287.15324799
         30.50000000         23.08831056        283.25942595
         30.60000000         22.68704671        279.24909070
         30.70000000         22.27489714        275.07204653
         30.80000000         21.84939060        270.69636317
         30.90000000         21.40976579        266.11096620
         31.00000000         20.95692234        261.32536984
         31.10000000         20.49315599        256.36669859
         31.20000000         20.02173906        251.27470219
         31.30000000         19.54643236        246.09580714
         31.40000000         19.07101659        240.87729638
         31.50000000         18.59891321        235.66250919
         31.60000000         18.13293601        230.48761156
         31.70000000         17.67518475        225.38011708
         31.80000000         17.22706642        220.35901585
         31.90000000         16.78941195        215.43613260
         32.00000000         16.36264615        210.61819809
         32.10000000         15.94696707        205.90908354
         32.20000000         15.54249763        201.31171904
         32.30000000         15.14938551        196.82937601
         32.40000000         14.76784387        192.46620286
         32.50000000         14.39814104        188.22710397
         32.60000000         14.04055774        184.11718908
         32.70000000         13.69533315        180.14106655
         32.80000000         13.36261794        176.30221598
         32.90000000         13.04244533        172.60258630
         33.00000000         12.73472301        169.04246575
         33.10000000         12.43924306        165.62058852
         33.20000000         12.15570335        162.33439708
         33.30000000         11.88373330        159.18036865
         33.40000000         11.62291850        156.15433137
         33.50000000         11.37282067        153.25172581
         33.60000000         11.13299238        150.46779792
         33.70000000         10.90298677        147.79772935
         33.80000000         10.68236355        145.23671937
         33.90000000         10.47069236        142.78003159
         34.00000000         10.26755413        140.42301521
         34.10000000         10.07254128        138.16110901
         34.20000000          9.88525713        135.98983675
         34.30000000          9.70531567        133.90480501
         34.40000000          9.53234213        131.90171421
         34.50000000          9.36597507        129.97638935
         34.60000000          9.20586975        128.12482953
         34.70000000          9.05170201        126.34326585
         34.80000000          8.90317146        124.62820991
         34.90000000          8.76000254        122.97647351
         35.00000000          8.62194252        121.38514555
         35.10000000          8.48875630        119.85152321
         35.20000000          8.36021878        118.37300759
         35.30000000          8.23610637        116.94698460
         35.40000000          8.11618926        115.57071593
         35.50000000          8.00022618        114.24126268
         35.60000000          7.88796256        112.95545638
         35.70000000          7.77913218        111.70992059
         35.80000000          7.67346185        110.50113553
         35.90000000          7.57067782        109.32552945
         36.00000000          7.47051252        108.17957595
         36.10000000          7.37271020        107.05987726
         36.20000000          7.27703049        105.96321852
         36.30000000          7.18324951        104.88658677
         36.40000000          7.09115875        103.82715826
         36.50000000          7.00056269        102.78226636
         36.60000000          6.91127631        101.74936726
         36.70000000          6.82312359        100.72602096
         36.80000000          6.73593808         99.70990003
         36.90000000          6.64956545         98.69883063
         37.00000000          6.56386798         97.69086103
         37.10000000          6.47872988         96.68434484
         37.20000000          6.39406241         95.67802163
         37.30000000          6.30980748         94.67107669
         37.40000000          6.22593889         93.66316553
         37.50000000          6.14246065         92.65439544
         37.60000000          6.05940261         91.64526481
         37.70000000          5.97681391         90.63656959
         37.80000000          5.89475547         89.62929278
         37.90000000          5.81329277         88.62449665
         38.00000000          5.73249017         87.62323661
         38.10000000          5.65240760         86.62651113
         38.20000000          5.57310017         85.63525353
         38.30000000          5.49462011         84.65036237
         38.40000000          5.41702055         83.67275776
         38.50000000          5.34035955         82.70344553
         38.60000000          5.26470348         81.74356912
         38.70000000          5.19012830         80.79443246
         38.80000000          5.11671850         79.85748455
         38.90000000          5.04456356         78.93426614
         39.00000000          4.97375269         78.02632819
         39.10000000          4.90436889         77.13513820
         39.20000000          4.83648340         76.26199184
         39.30000000          4.77015151         75.40794389
         39.40000000          4.70541012         74.57376668
         39.50000000          4.64227718         73.75993734
         39.60000000          4.58075268         72.96664976
         39.70000000          4.52082075         72.19384461
         39.80000000          4.46245239         71.44124977
         39.90000000          4.40560838         70.70842456
         40.00000000          4.35024210         69.99480281
         40.10000000          4.29630203         69.29973168
         40.20000000          4.24373382         68.62250459
         40.30000000          4.19248201         67.96238790
         40.40000000          4.14249128         67.31864152
         40.50000000          4.09370740         66.69053430
         40.60000000          4.04607790         66.07735491
         40.70000000          3.99955249         65.47841922
         40.80000000          3.95408329         64.89307478
         40.90000000          3.90962498         64.32070339
         41.00000000          3.86613481         63.76072194
         41.10000000          3.82357254         63.21258227
         41.20000000          3.78190041         62.67577026
         41.30000000          3.74108296         62.14980445
         41.40000000          3.70108695         61.63423426
         41.50000000          3.66188118         61.12863823
         41.60000000          3.62343640         60.63262202
         41.70000000          3.58572513         60.14581653
         41.80000000          3.54872153         59.66787608
         41.90000000          3.51240132         59.19847660
         42.00000000          3.47674162         58.73731398
         42.10000000          3.44172084         58.28410251
         42.20000000          3.40731862         57.83857345
         42.30000000          3.37351568         57.40047370
         42.40000000          3.34029380         56.96956456
         42.50000000          3.30763569         56.54562062
         42.60000000          3.27552493         56.12842874
         42.70000000          3.24394595         55.71778712
         42.80000000          3.21288388         55.31350442
         42.90000000          3.18232459         54.91539899
         43.00000000          3.15225460         54.52329819
         43.10000000          3.12266102         54.13703772
         43.20000000          3.09353153         53.75646099
         43.30000000          3.06485434         53.38141866
         43.40000000          3.03661815         53.01176809
         43.50000000          3.00881213         52.64737290
         43.60000000          2.98142588         52.28810256
         43.70000000          2.95444940         51.93383202
         43.80000000          2.92787307         51.58444135
         43.90000000          2.90168765         51.23981543
         44.00000000          2.87588421         50.89984367
         44.10000000          2.85045417         50.56441970
         44.20000000          2.82538922         50.23344116
         44.30000000          2.80068138         49.90680947
         44.40000000          2.77632290         49.58442959
         44.50000000          2.75230631         49.26620986
         44.60000000          2.72862437         48.95206177
         44.70000000          2.70527009         48.64189987
         44.80000000          2.68223668         48.33564153
         44.90000000          2.65951758         48.03320683
         45.00000000          2.63710642         47.73451845
         45.10000000          2.61499703         47.43950151
         45.20000000          2.59318340         47.14808347
         45.30000000          2.57165973         46.86019399
         45.40000000          2.55042036         46.57576488
         45.50000000          2.52945981         46.29472995
         45.60000000          2.50877272         46.01702498
         45.70000000          2.48835393         45.74258757
         45.80000000          2.46819838         45.47135711
         45.90000000          2.44830115         45.20327466
         46.00000000          2.42865747         44.93828294
         46.10000000          2.40926267         44.67632622
         46.20000000          2.39011224         44.41735025
         46.30000000          2.37120174         44.16130224
         46.40000000          2.35252687         43.90813078
         46.50000000          2.33408344         43.65778579
         46.60000000          2.31586734         43.41021845
         46.70000000          2.29787460         43.16538120
         46.80000000          2.28010130         42.92322766
         46.90000000          2.26254366         42.68371260
         47.00000000          2.24519796         42.44679188
         47.10000000          2.22806057         42.21242244
         47.20000000          2.21112796         41.98056224
         47.30000000          2.19439667         41.75117024
         47.40000000          2.17786333         41.52420638
         47.50000000          2.16152464         41.29963149
         47.60000000          2.14537737         41.07740733
         47.70000000          2.12941838         40.85749652
         47.80000000          2.11364457         40.63986253
         47.90000000          2.09805293         40.42446964
         48.00000000          2.08264053         40.21128292
         48.10000000          2.06740447         40.00026820
         48.20000000          2.05234193         39.79139208
         48.30000000          2.03745016         39.58462186
         48.40000000          2.02272645         39.37992553
         48.50000000          2.00816815         39.17727178
         48.60000000          1.99377268         38.97662996
         48.70000000          1.97953750         38.77797005
         48.80000000          1.96546013         38.58126264
         48.90000000          1.95153814         38.38647896
         49.00000000          1.93776914         38.19359080
         49.10000000          1.92415080         38.00257052
         49.20000000          1.91068084         37.81339107
         49.30000000          1.89735700         37.62602589
         49.40000000          1.88417711         37.44044900
         49.50000000          1.87113900         37.25663488
         49.60000000          1.85824056         37.07455856
         49.70000000          1.84547973         36.89419552
         49.80000000          1.83285448         36.71552172
         49.90000000          1.82036281         36.53851359
         50.00000000          1.80800278         36.36314801
         50.10000000          1.79577247         36.18940229
         50.20000000          1.78367000         36.01725418
         50.30000000          1.77169353         35.84668182
         50.40000000          1.75984126         35.67766379
         50.50000000          1.74811141         35.51017904
         50.60000000          1.73650224         35.34420693
         50.70000000          1.72501204         35.17972717
         50.80000000          1.71363914         35.01671985
         50.90000000          1.70238189         34.85516544
         51.00000000          1.69123867         34.69504474
         51.10000000          1.68020790         34.53633889
         51.20000000          1.66928801         34.37902936
         51.30000000          1.65847748         34.22309798
         51.40000000          1.64777481         34.06852687
         51.50000000          1.63717852         33.91529847
         51.60000000          1.62668716         33.76339553
         51.70000000          1.61629931         33.61280109
         51.80000000          1.60601356         33.46349848
         51.90000000          1.59582854         33.31547133
         52.00000000          1.58574291         33.16870354
         52.10000000          1.57575532         33.02317928
         52.20000000          1.56586449         32.87888299
         52.30000000          1.55606912         32.73579937
         52.40000000          1.54636797         32.59391338
         52.50000000          1.53675977         32.45321022
         52.60000000          1.52724333         32.31367536
         52.70000000          1.51781744         32.17529446
         52.80000000          1.50848093         32.03805347
         52.90000000          1.49923263         31.90193854
         53.00000000          1.49007141         31.76693604
         53.10000000          1.48099616         31.63303257
         53.20000000          1.47200576         31.50021495
         53.30000000          1.46309914         31.36847021
         53.40000000          1.45427523         31.23778557
         53.50000000          1.44553298         31.10814847
         53.60000000          1.43687137         30.97954655
         53.70000000          1.42828938         30.85196764
         53.80000000          1.41978600         30.72539974
         53.90000000          1.41136027         30.59983108
         54.00000000          1.40301121         30.47525003
         54.10000000          1.39473788         30.35164516
         54.20000000          1.38653933         30.22900522
         54.30000000          1.37841465         30.10731913
         54.40000000          1.37036293         29.98657596
         54.50000000          1.36238328         29.86676498
         54.60000000          1.35447483         29.74787560
         54.70000000          1.34663670         29.62989739
         54.80000000          1.33886804         29.51282007
         54.90000000          1.33116803         29.39663355
         55.00000000          1.32353583         29.28132784
         55.10000000          1.31597063         29.16689314
         55.20000000          1.30847163         29.05331977
         55.30000000          1.30103805         28.94059819
         55.40000000          1.29366910         28.82871904
         55.50000000          1.28636403         28.71767304
         55.60000000          1.27912208         28.60745108
         55.70000000          1.27194252         28.49804417
         55.80000000          1.26482460         28.38944346
         55.90000000          1.25776762         28.28164023
         56.00000000          1.25077086         28.17462586
         56.10000000          1.24383363         28.06839187
         56.20000000          1.23695523         27.96292991
         56.30000000          1.23013500         27.85823173
         56.40000000          1.22337226         27.75428921
         56.50000000          1.21666636         27.65109433
         56.60000000          1.21001664         27.54863921
         56.70000000          1.20342248         27.44691604
         56.80000000          1.19688323         27.34591715
         56.90000000          1.19039828         27.24563497
         57.00000000          1.18396702         27.14606203
         57.10000000          1.17758885         27.04719096
         57.20000000          1.17126316         26.94901449
         57.30000000          1.16498938         26.85152546
         57.40000000          1.15876692         26.75471681
         57.50000000          1.15259523         26.65858155
         57.60000000          1.14647373         26.56311282
         57.70000000          1.14040187         26.46830383
         57.80000000          1.13437912         26.37414788
         57.90000000          1.12840492         26.28063836
         58.00000000          1.12247875         26.18776878
         58.10000000          1.11660009         26.09553268
         58.20000000          1.11076842         26.00392374
         58.30000000          1.10498323         25.91293568
         58.40000000          1.09924402         25.82256234
         58.50000000          1.09355030         25.73279761
         58.60000000          1.08790157         25.64363548
         58.70000000          1.08229736         25.55507001
         58.80000000          1.07673719         25.46709533
         58.90000000          1.07122059         25.37970567
         59.00000000          1.06574710         25.29289531
         59.10000000          1.06031626         25.20665861
         59.20000000          1.05492763         25.12099001
         59.30000000          1.04958076         25.03588401
         59.40000000          1.04427521         24.95133520
         59.50000000          1.03901055         24.86733821
         59.60000000          1.03378636         24.78388775
         59.70000000          1.02860221         24.70097862
         59.80000000          1.02345769         24.61860565
         59.90000000          1.01835238         24.53676375
