 electric dipole polarizability:    11748.303925824797     
 m1, energy weight E*R sum:         460172.12639180821     
 m0, R(E) sum:                      34182.026889911263     
 centroid m1/m0:                    13.462400222019216     
               E                R(E)           photodisintegration cross section
          6.40718879       6976.05802482      17979.18415305
          7.29729159        122.81740495        360.50724168
          8.60892121        797.96262040       2763.27212910
          9.43052072        975.57121124       3700.72680184
         15.28874183      23158.31502115     142420.03245368
         18.11567394        432.56894292       3152.11610966
         18.69980297        194.33055346       1461.74122078
         19.40985755        138.71696131       1083.03948594
         19.87588366        198.28736529       1585.30877710
         19.98883060         41.51589200        333.80599859
         20.03170343          1.50455078         12.12319544
         20.61390855         26.18722639        217.14119502
         20.77193729        299.36971247       2501.36597972
         21.09494938         49.44441431        419.55422644
         21.37306136          4.01774655         34.54153598
         21.69139013        188.97150321       1648.83075285
         21.73177594         29.78331224        260.35180264
         22.02201526         54.98355357        487.05974821
         22.11541979         21.43134241        190.65005657
         22.19098540         41.82650431        373.35376325
         22.30464355         40.40195637        362.48501557
         22.50388019          6.13531881         55.53757569
         22.58063890          8.18535195         74.34742979
         22.65958952          3.36501557         30.67125113
         22.73050915         33.13338081        302.94744328
         22.89891384          1.12037813         10.31981424
         22.97783168         18.60156748        171.92972233
         23.01416396          2.25221814         20.84961454
         23.09998046         13.56683334        126.06150233
         23.15368705          1.20366100         11.21028683
         23.25394675          0.00187741          0.01756095
         23.27812110          0.03370580          0.31560581
         23.52670699          6.85871561         64.90771418
         23.66685479         12.61382694        120.08251920
         23.76823775        110.37565825       1055.26774906
         23.91409085          3.91400561         37.65023526
         23.93866055          4.23082071         40.73960785
         24.04364842          0.14652694          1.41713176
         24.09925581          1.52334669         14.76708450
         24.22156913         21.97147946        214.06908445
         24.29538707         17.90125655        174.94426703
         24.39789292          3.35934453         32.96850418
         24.40682260         11.12854770        109.25519891
         24.49050694          0.21562676          2.12418731
         24.50749148          0.85501184          8.42875375
         24.53385235          0.00182023          0.01796322
         24.58550476          4.87356614         48.19681829
         24.62437922          0.19365326          1.91814964
         24.66179981          1.08379629         10.75139468
         24.76707002          2.44306386         24.33894938
         24.83594469          4.48420822         44.79802112
         24.86607141          3.40718149         34.07962599
         24.90724741          3.97740615         39.84905726
         24.91956199          0.04301536          0.43117778
         24.93525388          6.46825259         64.87735590
         24.97713062          1.28094259         12.86958635
         25.00042350          0.01496192          0.15046209
         25.04433613          0.01587569          0.15993164
         25.08883377          0.03038282          0.30662034
         25.11875419          0.24359671          2.46128489
         25.12604851          0.64049468          6.47339484
         25.17687520          0.21591526          2.18664130
         25.18625761          0.04020609          0.40733135
         25.22876349          0.88603572          8.99165364
         25.26156016          2.03908431         20.71990349
         25.28454254          0.18419917          1.87341999
         25.32029565          3.70954926         37.78176925
         25.34773833         13.26370168        135.23725176
         25.38424671          0.05597495          0.57154494
         25.40947626          0.07239784          0.73996928
         25.41270507          2.50731897         25.63025098
         25.45182593          7.44979727         76.27035625
         25.49789011          0.09492388          0.97358098
         25.53746902          0.09375155          0.96304962
         25.53918341          0.09809911          1.00777702
         25.55046678          1.98164121         20.36649245
         25.59304221          6.35536341         65.42664913
         25.64395165          8.43240391         86.98186723
         25.64753570          0.78224100          8.07009406
         25.67930683          0.02318842          0.23952281
         25.68683491          0.42726325          4.41467270
         25.70598063          9.93809591        102.76133450
         25.73833353          0.16897865          1.74946249
         25.74977545          0.23556878          2.43996476
         25.79217188          0.00674858          0.07001530
         25.80166953          9.16501579         95.12034175
         25.83301886          0.02705311          0.28111545
         25.85417742          0.39916424          4.15121019
         25.87133071          0.19230722          2.00127484
         25.88149963          0.00913753          0.09512848
         25.91846615          1.36811019         14.26338981
         25.92477534          0.08058766          0.84038040
         25.96574283          0.00885290          0.09246530
         25.97495174          0.03122482          0.32624741
         25.99524283          0.09607392          1.00459676
         26.02827828          4.16527387         43.60952733
         26.03659772          0.09599214          1.00533843
         26.06591952          1.29682303         13.59709522
         26.08789474          0.02428142          0.25480358
         26.10973295          0.04302965          0.45192114
