 electric dipole polarizability:    1.1222580233868532E-002
 m1, energy weight E*R sum:         3.9011037375681568     
 m0, R(E) sum:                      8.1586908357040078E-002
 centroid m1/m0:                    47.815315178952154     
               E                R(E)           photodisintegration cross section
         24.80000000          0.00043572          0.00434660
         24.90000000          0.00043770          0.00438396
         25.00000000          0.00043969          0.00442162
         25.10000000          0.00044170          0.00445957
         25.20000000          0.00044372          0.00449783
         25.30000000          0.00044576          0.00453639
         25.40000000          0.00044781          0.00457525
         25.50000000          0.00044987          0.00461443
         25.60000000          0.00045195          0.00465392
         25.70000000          0.00045404          0.00469373
         25.80000000          0.00045614          0.00473385
         25.90000000          0.00045827          0.00477430
         26.00000000          0.00046040          0.00481507
         26.10000000          0.00046255          0.00485618
         26.20000000          0.00046472          0.00489761
         26.30000000          0.00046690          0.00493938
         26.40000000          0.00046910          0.00498149
         26.50000000          0.00047131          0.00502394
         26.60000000          0.00047354          0.00506674
         26.70000000          0.00047578          0.00510989
         26.80000000          0.00047804          0.00515339
         26.90000000          0.00048032          0.00519724
         27.00000000          0.00048261          0.00524146
         27.10000000          0.00048492          0.00528604
         27.20000000          0.00048724          0.00533099
         27.30000000          0.00048959          0.00537631
         27.40000000          0.00049194          0.00542200
         27.50000000          0.00049432          0.00546807
         27.60000000          0.00049671          0.00551452
         27.70000000          0.00049912          0.00556137
         27.80000000          0.00050155          0.00560860
         27.90000000          0.00050400          0.00565622
         28.00000000          0.00050646          0.00570425
         28.10000000          0.00050895          0.00575268
         28.20000000          0.00051145          0.00580151
         28.30000000          0.00051396          0.00585076
         28.40000000          0.00051650          0.00590042
         28.50000000          0.00051906          0.00595050
         28.60000000          0.00052163          0.00600101
         28.70000000          0.00052423          0.00605194
         28.80000000          0.00052684          0.00610331
         28.90000000          0.00052948          0.00615512
         29.00000000          0.00053213          0.00620737
         29.10000000          0.00053480          0.00626006
         29.20000000          0.00053750          0.00631321
         29.30000000          0.00054021          0.00636682
         29.40000000          0.00054294          0.00642089
         29.50000000          0.00054570          0.00647542
         29.60000000          0.00054848          0.00653043
         29.70000000          0.00055127          0.00658591
         29.80000000          0.00055409          0.00664188
         29.90000000          0.00055693          0.00669833
         30.00000000          0.00055980          0.00675527
         30.10000000          0.00056268          0.00681272
         30.20000000          0.00056559          0.00687066
         30.30000000          0.00056852          0.00692912
         30.40000000          0.00057147          0.00698809
         30.50000000          0.00057444          0.00704758
         30.60000000          0.00057744          0.00710760
         30.70000000          0.00058047          0.00716815
         30.80000000          0.00058351          0.00722924
         30.90000000          0.00058658          0.00729087
         31.00000000          0.00058968          0.00735305
         31.10000000          0.00059279          0.00741578
         31.20000000          0.00059594          0.00747908
         31.30000000          0.00059911          0.00754295
         31.40000000          0.00060230          0.00760739
         31.50000000          0.00060552          0.00767241
         31.60000000          0.00060877          0.00773802
         31.70000000          0.00061204          0.00780422
         31.80000000          0.00061534          0.00787103
         31.90000000          0.00061866          0.00793844
         32.00000000          0.00062201          0.00800647
         32.10000000          0.00062539          0.00807513
         32.20000000          0.00062880          0.00814441
         32.30000000          0.00063223          0.00821432
         32.40000000          0.00063570          0.00828488
         32.50000000          0.00063919          0.00835610
         32.60000000          0.00064271          0.00842797
         32.70000000          0.00064626          0.00850051
         32.80000000          0.00064983          0.00857372
         32.90000000          0.00065344          0.00864761
         33.00000000          0.00065708          0.00872220
         33.10000000          0.00066075          0.00879748
         33.20000000          0.00066445          0.00887347
         33.30000000          0.00066818          0.00895017
         33.40000000          0.00067194          0.00902760
         33.50000000          0.00067574          0.00910576
         33.60000000          0.00067957          0.00918466
         33.70000000          0.00068342          0.00926431
         33.80000000          0.00068732          0.00934472
         33.90000000          0.00069124          0.00942589
         34.00000000          0.00069520          0.00950784
         34.10000000          0.00069919          0.00959058
         34.20000000          0.00070322          0.00967412
         34.30000000          0.00070729          0.00975845
         34.40000000          0.00071138          0.00984361
         34.50000000          0.00071552          0.00992959
         34.60000000          0.00071969          0.01001640
         34.70000000          0.00072389          0.01010406
         34.80000000          0.00072814          0.01019258
         34.90000000          0.00073242          0.01028196
         35.00000000          0.00073673          0.01037222
         35.10000000          0.00074109          0.01046336
         35.20000000          0.00074549          0.01055541
         35.30000000          0.00074992          0.01064837
         35.40000000          0.00075440          0.01074224
         35.50000000          0.00075891          0.01083705
         35.60000000          0.00076347          0.01093281
         35.70000000          0.00076806          0.01102952
         35.80000000          0.00077270          0.01112720
         35.90000000          0.00077738          0.01122586
         36.00000000          0.00078210          0.01132552
         36.10000000          0.00078687          0.01142618
         36.20000000          0.00079168          0.01152786
         36.30000000          0.00079653          0.01163057
         36.40000000          0.00080143          0.01173433
         36.50000000          0.00080637          0.01183915
         36.60000000          0.00081136          0.01194504
         36.70000000          0.00081640          0.01205202
         36.80000000          0.00082148          0.01216009
         36.90000000          0.00082661          0.01226929
         37.00000000          0.00083179          0.01237961
         37.10000000          0.00083702          0.01249107
         37.20000000          0.00084229          0.01260370
         37.30000000          0.00084762          0.01271750
         37.40000000          0.00085300          0.01283249
         37.50000000          0.00085842          0.01294869
         37.60000000          0.00086391          0.01306611
         37.70000000          0.00086944          0.01318477
         37.80000000          0.00087503          0.01330469
         37.90000000          0.00088067          0.01342588
         38.00000000          0.00088636          0.01354835
         38.10000000          0.00089211          0.01367214
         38.20000000          0.00089792          0.01379724
         38.30000000          0.00090378          0.01392369
         38.40000000          0.00090970          0.01405151
         38.50000000          0.00091568          0.01418070
         38.60000000          0.00092172          0.01431129
         38.70000000          0.00092782          0.01444330
         38.80000000          0.00093398          0.01457674
         38.90000000          0.00094020          0.01471165
         39.00000000          0.00094648          0.01484803
         39.10000000          0.00095283          0.01498591
         39.20000000          0.00095924          0.01512530
         39.30000000          0.00096571          0.01526624
         39.40000000          0.00097225          0.01540875
         39.50000000          0.00097886          0.01555283
         39.60000000          0.00098553          0.01569853
         39.70000000          0.00099228          0.01584585
         39.80000000          0.00099909          0.01599483
         39.90000000          0.00100597          0.01614548
         40.00000000          0.00101293          0.01629783
         40.10000000          0.00101995          0.01645191
         40.20000000          0.00102705          0.01660774
         40.30000000          0.00103423          0.01676535
         40.40000000          0.00104147          0.01692476
         40.50000000          0.00104880          0.01708599
         40.60000000          0.00105620          0.01724909
         40.70000000          0.00106369          0.01741406
         40.80000000          0.00107125          0.01758094
         40.90000000          0.00107889          0.01774976
         41.00000000          0.00108661          0.01792055
         41.10000000          0.00109442          0.01809334
         41.20000000          0.00110231          0.01826815
         41.30000000          0.00111029          0.01844502
         41.40000000          0.00111835          0.01862397
         41.50000000          0.00112651          0.01880505
         41.60000000          0.00113475          0.01898827
         41.70000000          0.00114308          0.01917369
         41.80000000          0.00115151          0.01936131
         41.90000000          0.00116002          0.01955119
         42.00000000          0.00116864          0.01974336
         42.10000000          0.00117735          0.01993785
         42.20000000          0.00118615          0.02013469
         42.30000000          0.00119506          0.02033393
         42.40000000          0.00120406          0.02053560
         42.50000000          0.00121317          0.02073974
         42.60000000          0.00122238          0.02094639
         42.70000000          0.00123170          0.02115559
         42.80000000          0.00124112          0.02136738
         42.90000000          0.00125066          0.02158179
         43.00000000          0.00126030          0.02179888
         43.10000000          0.00127005          0.02201868
         43.20000000          0.00127992          0.02224124
         43.30000000          0.00128990          0.02246660
         43.40000000          0.00130000          0.02269481
         43.50000000          0.00131022          0.02292591
         43.60000000          0.00132056          0.02315995
         43.70000000          0.00133102          0.02339699
         43.80000000          0.00134161          0.02363706
         43.90000000          0.00135233          0.02388022
         44.00000000          0.00136317          0.02412652
         44.10000000          0.00137414          0.02437601
         44.20000000          0.00138525          0.02462875
         44.30000000          0.00139649          0.02488479
         44.40000000          0.00140787          0.02514418
         44.50000000          0.00141939          0.02540698
         44.60000000          0.00143105          0.02567325
         44.70000000          0.00144285          0.02594306
         44.80000000          0.00145480          0.02621645
         44.90000000          0.00146690          0.02649349
         45.00000000          0.00147915          0.02677424
         45.10000000          0.00149155          0.02705877
         45.20000000          0.00150412          0.02734715
         45.30000000          0.00151684          0.02763944
         45.40000000          0.00152972          0.02793570
         45.50000000          0.00154276          0.02823601
         45.60000000          0.00155598          0.02854044
         45.70000000          0.00156936          0.02884907
         45.80000000          0.00158292          0.02916196
         45.90000000          0.00159665          0.02947920
         46.00000000          0.00161057          0.02980086
         46.10000000          0.00162466          0.03012701
         46.20000000          0.00163894          0.03045776
         46.30000000          0.00165341          0.03079316
         46.40000000          0.00166807          0.03113332
         46.50000000          0.00168293          0.03147832
         46.60000000          0.00169799          0.03182824
         46.70000000          0.00171325          0.03218318
         46.80000000          0.00172871          0.03254324
         46.90000000          0.00174439          0.03290850
         47.00000000          0.00176028          0.03327906
         47.10000000          0.00177638          0.03365503
         47.20000000          0.00179271          0.03403650
         47.30000000          0.00180927          0.03442358
         47.40000000          0.00182605          0.03481638
         47.50000000          0.00184307          0.03521501
         47.60000000          0.00186033          0.03561957
         47.70000000          0.00187783          0.03603019
         47.80000000          0.00189558          0.03644698
         47.90000000          0.00191358          0.03687006
         48.00000000          0.00193183          0.03729955
         48.10000000          0.00195035          0.03773558
         48.20000000          0.00196914          0.03817828
         48.30000000          0.00198820          0.03862779
         48.40000000          0.00200754          0.03908423
         48.50000000          0.00202716          0.03954774
         48.60000000          0.00204707          0.04001848
         48.70000000          0.00206727          0.04049657
         48.80000000          0.00208777          0.04098219
         48.90000000          0.00210858          0.04147547
         49.00000000          0.00212970          0.04197657
         49.10000000          0.00215114          0.04248566
         49.20000000          0.00217290          0.04300291
         49.30000000          0.00219500          0.04352847
         49.40000000          0.00221743          0.04406253
         49.50000000          0.00224021          0.04460526
         49.60000000          0.00226334          0.04515685
         49.70000000          0.00228683          0.04571748
         49.80000000          0.00231068          0.04628735
         49.90000000          0.00233491          0.04686666
         50.00000000          0.00235953          0.04745560
         50.10000000          0.00238453          0.04805440
         50.20000000          0.00240993          0.04866325
         50.30000000          0.00243574          0.04928239
         50.40000000          0.00246197          0.04991204
         50.50000000          0.00248862          0.05055242
         50.60000000          0.00251570          0.05120379
         50.70000000          0.00254323          0.05186638
         50.80000000          0.00257121          0.05254045
         50.90000000          0.00259965          0.05322625
         51.00000000          0.00262857          0.05392406
         51.10000000          0.00265797          0.05463414
         51.20000000          0.00268787          0.05535678
         51.30000000          0.00271827          0.05609226
         51.40000000          0.00274919          0.05684089
         51.50000000          0.00278064          0.05760298
         51.60000000          0.00281263          0.05837883
         51.70000000          0.00284518          0.05916877
         51.80000000          0.00287829          0.05997314
         51.90000000          0.00291198          0.06079227
         52.00000000          0.00294627          0.06162653
         52.10000000          0.00298116          0.06247628
         52.20000000          0.00301667          0.06334190
         52.30000000          0.00305282          0.06422376
         52.40000000          0.00308963          0.06512227
         52.50000000          0.00312710          0.06603785
         52.60000000          0.00316525          0.06697090
         52.70000000          0.00320410          0.06792188
         52.80000000          0.00324368          0.06889123
         52.90000000          0.00328399          0.06987941
         53.00000000          0.00332505          0.07088690
         53.10000000          0.00336688          0.07191420
         53.20000000          0.00340951          0.07296182
         53.30000000          0.00345295          0.07403027
         53.40000000          0.00349722          0.07512012
         53.50000000          0.00354234          0.07623190
         53.60000000          0.00358834          0.07736621
         53.70000000          0.00363525          0.07852363
         53.80000000          0.00368307          0.07970480
         53.90000000          0.00373184          0.08091033
         54.00000000          0.00378158          0.08214090
         54.10000000          0.00383232          0.08339719
         54.20000000          0.00388408          0.08467989
         54.30000000          0.00393690          0.08598974
         54.40000000          0.00399080          0.08732749
         54.50000000          0.00404580          0.08869391
         54.60000000          0.00410195          0.09008982
         54.70000000          0.00415927          0.09151605
         54.80000000          0.00421780          0.09297345
         54.90000000          0.00427757          0.09446294
         55.00000000          0.00433861          0.09598542
         55.10000000          0.00440096          0.09754187
         55.20000000          0.00446466          0.09913327
         55.30000000          0.00452974          0.10076066
         55.40000000          0.00459626          0.10242510
         55.50000000          0.00466424          0.10412770
         55.60000000          0.00473374          0.10586961
         55.70000000          0.00480479          0.10765202
         55.80000000          0.00487745          0.10947617
         55.90000000          0.00495177          0.11134334
         56.00000000          0.00502778          0.11325486
         56.10000000          0.00510555          0.11521212
         56.20000000          0.00518514          0.11721656
         56.30000000          0.00526659          0.11926967
         56.40000000          0.00534996          0.12137300
         56.50000000          0.00543532          0.12352817
         56.60000000          0.00552273          0.12573686
         56.70000000          0.00561225          0.12800081
         56.80000000          0.00570396          0.13032185
         56.90000000          0.00579792          0.13270186
         57.00000000          0.00589421          0.13514282
         57.10000000          0.00599291          0.13764679
         57.20000000          0.00609409          0.14021589
         57.30000000          0.00619784          0.14285236
         57.40000000          0.00630425          0.14555853
         57.50000000          0.00641341          0.14833681
         57.60000000          0.00652541          0.15118975
         57.70000000          0.00664035          0.15411997
         57.80000000          0.00675833          0.15713024
         57.90000000          0.00687947          0.16022343
         58.00000000          0.00700388          0.16340255
         58.10000000          0.00713166          0.16667075
         58.20000000          0.00726296          0.17003131
         58.30000000          0.00739789          0.17348767
         58.40000000          0.00753658          0.17704343
         58.50000000          0.00767919          0.18070236
         58.60000000          0.00782586          0.18446839
         58.70000000          0.00797673          0.18834565
         58.80000000          0.00813198          0.19233849
         58.90000000          0.00829178          0.19645143
         59.00000000          0.00845629          0.20068924
         59.10000000          0.00862570          0.20505691
         59.20000000          0.00880022          0.20955970
         59.30000000          0.00898005          0.21420310
         59.40000000          0.00916540          0.21899291
         59.50000000          0.00935649          0.22393522
         59.60000000          0.00955357          0.22903641
         59.70000000          0.00975689          0.23430324
         59.80000000          0.00996671          0.23974279
         59.90000000          0.01018331          0.24536252
