 electric dipole polarizability:    384.26933324500436     
 m1, energy weight E*R sum:         69381.922242387809     
 m0, R(E) sum:                      2426.7648038431062     
 centroid m1/m0:                    28.590295249260361     
               E                R(E)           photodisintegration cross section
         35.10000000         32.10381553        453.26913138
         35.20000000         31.64827583        448.11047333
         35.30000000         31.24885386        443.71200009
         35.40000000         30.90517917        440.07520870
         35.50000000         30.61592803        437.18792391
         35.60000000         30.37866801        435.02188067
         35.70000000         30.18969962        433.53022780
         35.80000000         30.04391055        432.64517319
         35.90000000         29.93466918        432.27616247
         36.00000000         29.85379325        432.30911989
         36.10000000         29.79163286        432.60734129
         36.20000000         29.73730277        433.01458141
         36.30000000         29.67908621        433.36070217
         36.40000000         29.60501171        433.46995105
         36.50000000         29.50357731        433.17154269
         36.60000000         29.36456617        432.31176068
         36.70000000         29.17986748        430.76633516
         36.80000000         28.94419357        428.45148115
         36.90000000         28.65557698        425.33184445
         37.00000000         28.31555057        421.42385005
         37.10000000         27.92896250        416.79364485
         37.20000000         27.50344704        411.54984615
         37.30000000         27.04864054        405.83233804
         37.40000000         26.57527509        399.79903984
         37.50000000         26.09428750        393.61268553
         37.60000000         25.61605037        387.42923534
         37.70000000         25.14978301        381.38882908
         37.80000000         24.70315238        375.60948703
         37.90000000         24.28204229        370.18327821
         38.00000000         23.89045593        365.17447243
         38.10000000         23.53051881        360.61920722
         38.20000000         23.20255766        356.52632241
         38.30000000         22.90523955        352.87914138
         38.40000000         22.63576097        349.63805804
         38.50000000         22.39007850        346.74381374
         38.60000000         22.16317224        344.12133746
         38.70000000         21.94933148        341.68399653
         38.80000000         21.74245090        339.33808100
         38.90000000         21.53632503        336.98733130
         39.00000000         21.32492946        334.53732981
         39.10000000         21.10268038        331.89961945
         39.20000000         20.86466855        328.99548116
         39.30000000         20.60686753        325.75936183
         39.40000000         20.32631630        322.14194553
         39.50000000         20.02127081        318.11277596
         39.60000000         19.69131014        313.66219271
         39.70000000         19.33737555        308.80222044
         39.80000000         18.96172035        303.56603988
         39.90000000         18.56775798        298.00581478
         40.00000000         18.15981308        292.18891871
         40.10000000         17.74279850        286.19290886
         40.20000000         17.32185601        280.09983512
         40.30000000         16.90200434        273.99057955
         40.40000000         16.48783421        267.93987650
         40.50000000         16.08327902        262.01249059
         40.60000000         15.69147440        256.26079086
         40.70000000         15.31470537        250.72372485
         40.80000000         14.95442901        245.42702015
         40.90000000         14.61135506        240.38434362
         41.00000000         14.28556491        235.59911327
         41.10000000         13.97664961        231.06665392
         41.20000000         13.68384837        226.77639386
         41.30000000         13.40617042        222.71381818
         41.40000000         13.14248650        218.86194612
         41.50000000         12.89158271        215.20220259
         41.60000000         12.65217846        211.71470104
         41.70000000         12.42291938        208.37811150
         41.80000000         12.20236291        205.16940303
         41.90000000         11.98897556        202.06378035
         42.00000000         11.78115654        199.03506404
         42.10000000         11.57729271        196.05660844
         42.20000000         11.37583883        193.10266050
         42.30000000         11.17540742        190.14990300
         42.40000000         10.97484909        187.17885648
         42.50000000         10.77330750        184.17486566
         42.60000000         10.57024183        181.12854497
         42.70000000         10.36542074        178.03573675
         42.80000000         10.15889855        174.89716431
         42.90000000          9.95098612        171.71798694
         43.00000000          9.74222411        168.50738821
         43.10000000          9.53335884        165.27820450
         43.20000000          9.32531534        162.04649776
         43.30000000          9.11916029        158.83094577
         43.40000000          8.91605060        155.65197303
         43.50000000          8.71716914        152.53064457
         43.60000000          8.52365466        149.48744217
         43.70000000          8.33653580        146.54109495
         43.80000000          8.15667827        143.70762726
         43.90000000          7.98475102        140.99972786
         44.00000000          7.82121239        138.42646616
         44.10000000          7.66631364        135.99331120
         44.20000000          7.52011449        133.70236765
         44.30000000          7.38250540        131.55273314
         44.40000000          7.25323176        129.54089721
         44.50000000          7.13191731        127.66113046
         44.60000000          7.01808535        125.90584147
         44.70000000          6.91117779        124.26589859
         44.80000000          6.81057223        122.73092103
         44.90000000          6.71559723        121.28954256
         45.00000000          6.62554601        119.92964929
         45.10000000          6.53968880        118.63859641
         45.20000000          6.45728471        117.40341940
         45.30000000          6.37759465        116.21106742
         45.40000000          6.29989700        115.04868989
         45.50000000          6.22350703        113.90399516
         45.60000000          6.14779944        112.76567136
         45.70000000          6.07223143        111.62382277
         45.80000000          5.99636226        110.47034649
         45.90000000          5.91986500        109.29917014
         46.00000000          5.84252783        108.10629843
         46.10000000          5.76424498        106.88966871
         46.20000000          5.68500043        105.64886936
         46.30000000          5.60484923        104.38480917
         46.40000000          5.52390104        103.09942574
         46.50000000          5.44230912        101.79548937
         46.60000000          5.36026493        100.47651146
         46.70000000          5.27799645         99.14671968
         46.80000000          5.19576633         97.81103170
         46.90000000          5.11386611         96.47495207
         47.00000000          5.03260338         95.14433573
         47.10000000          4.95228108         93.82499922
         47.20000000          4.87317059         92.52220820
         47.30000000          4.79548235         91.24011283
         47.40000000          4.71933938         89.98123033
         47.50000000          4.64475911         88.74608035
         47.60000000          4.57164815         87.53306330
         47.70000000          4.49981267         86.33863707
         47.80000000          4.42898442         85.15779833
         47.90000000          4.35885971         83.98481707
         48.00000000          4.28914531         82.81411645
         48.10000000          4.21960361         81.64114886
         48.20000000          4.15008881         80.46310815
         48.30000000          4.08056748         79.27934810
         48.40000000          4.01112051         78.09144293
         48.50000000          3.94192767         76.90290865
         48.60000000          3.87323961         75.71867571
         48.70000000          3.80534413         74.54444305
         48.80000000          3.73853345         73.38604255
         48.90000000          3.67307732         72.24891106
         49.00000000          3.60920452         71.13772110
         49.10000000          3.54709297         70.05617781
         49.20000000          3.48686727         69.00695985
         49.30000000          3.42860164         67.99176633
         49.40000000          3.37232609         67.01143030
         49.50000000          3.31803423         66.06606457
         49.60000000          3.26569127         65.15521441
         49.70000000          3.21524150         64.27800116
         49.80000000          3.16661473         63.43324764
         49.90000000          3.11973169         62.61958221
         50.00000000          3.07450814         61.83552140
         50.10000000          3.03085812         61.07953305
         50.20000000          2.98869625         60.35008301
         50.30000000          2.94793937         59.64566824
         50.40000000          2.90850763         58.96483930
         50.50000000          2.87032513         58.30621463
         50.60000000          2.83332033         57.66848876
         50.70000000          2.79742617         57.05043604
         50.80000000          2.76258004         56.45091129
         50.90000000          2.72872368         55.86884819
         51.00000000          2.69580300         55.30325633
         51.10000000          2.66376782         54.75321731
         51.20000000          2.63257164         54.21788041
         51.30000000          2.60217139         53.69645797
         51.40000000          2.57252716         53.18822087
         51.50000000          2.54360195         52.69249398
         51.60000000          2.51536146         52.20865190
         51.70000000          2.48777382         51.73611489
         51.80000000          2.46080945         51.27434511
         51.90000000          2.43444082         50.82284306
         52.00000000          2.40864230         50.38114442
         52.10000000          2.38338997         49.94881700
         52.20000000          2.35866152         49.52545810
         52.30000000          2.33443609         49.11069198
         52.40000000          2.31069414         48.70416762
         52.50000000          2.28741736         48.30555669
         52.60000000          2.26458856         47.91455166
         52.70000000          2.24219159         47.53086412
         52.80000000          2.22021124         47.15422322
         52.90000000          2.19863318         46.78437431
         53.00000000          2.17744389         46.42107764
         53.10000000          2.15663059         46.06410719
         53.20000000          2.13618119         45.71324968
         53.30000000          2.11608425         45.36830355
         53.40000000          2.09632891         45.02907811
         53.50000000          2.07690485         44.69539276
         53.60000000          2.05780228         44.36707624
         53.70000000          2.03901188         44.04396599
         53.80000000          2.02052478         43.72590754
         53.90000000          2.00233250         43.41275392
         54.00000000          1.98442696         43.10436520
         54.10000000          1.96680044         42.80060800
         54.20000000          1.94944557         42.50135507
         54.30000000          1.93235528         42.20648488
         54.40000000          1.91552280         41.91588126
         54.50000000          1.89894164         41.62943309
         54.60000000          1.88260558         41.34703398
         54.70000000          1.86650864         41.06858195
         54.80000000          1.85064508         40.79397924
         54.90000000          1.83500936         40.52313197
         55.00000000          1.81959617         40.25595003
         55.10000000          1.80440040         39.99234676
         55.20000000          1.78941710         39.73223882
         55.30000000          1.77464152         39.47554600
         55.40000000          1.76006907         39.22219104
         55.50000000          1.74569530         38.97209949
         55.60000000          1.73151595         38.72519953
         55.70000000          1.71752687         38.48142189
         55.80000000          1.70372405         38.24069966
         55.90000000          1.69010363         38.00296822
         56.00000000          1.67666185         37.76816512
         56.10000000          1.66339508         37.53622993
         56.20000000          1.65029981         37.30710422
         56.30000000          1.63737261         37.08073140
         56.40000000          1.62461018         36.85705667
         56.50000000          1.61200931         36.63602694
         56.60000000          1.59956688         36.41759074
         56.70000000          1.58727987         36.20169814
         56.80000000          1.57514533         35.98830071
         56.90000000          1.56316040         35.77735144
         57.00000000          1.55132231         35.56880468
         57.10000000          1.53962836         35.36261608
         57.20000000          1.52807591         35.15874255
         57.30000000          1.51666241         34.95714220
         57.40000000          1.50538537         34.75777429
         57.50000000          1.49424236         34.56059918
         57.60000000          1.48323101         34.36557832
         57.70000000          1.47234904         34.17267416
         57.80000000          1.46159418         33.98185014
         57.90000000          1.45096427         33.79307065
         58.00000000          1.44045715         33.60630099
         58.10000000          1.43007075         33.42150735
         58.20000000          1.41980305         33.23865676
         58.30000000          1.40965205         33.05771707
         58.40000000          1.39961583         32.87865691
         58.50000000          1.38969249         32.70144569
         58.60000000          1.37988019         32.52605354
         58.70000000          1.37017713         32.35245131
         58.80000000          1.36058155         32.18061053
         58.90000000          1.35109172         32.01050339
         59.00000000          1.34170597         31.84210275
         59.10000000          1.33242265         31.67538205
         59.20000000          1.32324014         31.51031537
         59.30000000          1.31415689         31.34687734
         59.40000000          1.30517134         31.18504318
         59.50000000          1.29628200         31.02478864
         59.60000000          1.28748739         30.86609000
         59.70000000          1.27878606         30.70892408
         59.80000000          1.27017661         30.55326815
         59.90000000          1.26165766         30.39910002
