 electric dipole polarizability:    1599.9218478368743     
 m1, energy weight E*R sum:         60254.811088972339     
 m0, R(E) sum:                      3541.4106405148168     
 centroid m1/m0:                    17.014353094114231     
               E                R(E)           photodisintegration cross section
          4.90000000        225.80933686        445.07208004
          5.00000000        232.13314338        466.87383189
          5.10000000        236.78631927        485.75710172
          5.20000000        239.54822779        501.05878591
          5.30000000        240.28557714        512.26649200
          5.40000000        238.96912799        519.07239671
          5.50000000        235.67749077        521.40257425
          5.60000000        230.58711834        519.41614520
          5.70000000        223.95079458        513.47563331
          5.80000000        216.06929127        504.09619214
          5.90000000        207.26168380        491.88480815
          6.00000000        197.83906384        477.48053806
          6.10000000        188.08464333        461.50408419
          6.20000000        178.24128583        444.52109132
          6.30000000        168.50593217        427.01990534
          6.40000000        159.02947197        409.40200649
          6.50000000        149.92031910        391.98209565
          6.60000000        141.25008588        374.99461566
          6.70000000        133.06010280        358.60392047
          6.80000000        125.36792787        342.91598984
          6.90000000        118.17333659        327.99027314
          7.00000000        111.46353819        313.85080047
          7.10000000        105.21752728        300.49608335
          7.20000000         99.40956928        287.90755701
          7.30000000         94.01186134        276.05644274
          7.40000000         88.99643266        264.90898847
          7.50000000         84.33636863        254.43012800
          7.60000000         80.00646764        244.58570145
          7.70000000         75.98346339        235.34348824
          7.80000000         72.24595731        226.67338426
          7.90000000         68.77419892        218.54707966
          8.00000000         65.54982604        210.93755432
          8.10000000         62.55563947        203.81862281
          8.20000000         59.77544830        197.16465817
          8.30000000         57.19399055        190.95052973
          8.40000000         54.79691297        185.15172166
          8.50000000         52.57078398        179.74455998
          8.60000000         50.50311331        174.70646592
          8.70000000         48.58235801        170.01616612
          8.80000000         46.79790375        165.65381720
          8.90000000         45.14002036        161.60103322
          9.00000000         43.59979756        157.84083077
          9.10000000         42.16907032        154.35752082
          9.20000000         40.84034343        151.13657936
          9.30000000         39.60672209        148.16452241
          9.40000000         38.46185198        145.42880036
          9.50000000         37.39986970        142.91771708
          9.60000000         36.41536219        140.62037209
          9.70000000         35.50333321        138.52662028
          9.80000000         34.65917478        136.62704319
          9.90000000         33.87864190        134.91292643
         10.00000000         33.15782935        133.37623934
         10.10000000         32.49314985        132.00961460
         10.20000000         31.88131321        130.80632660
         10.30000000         31.31930634        129.76026843
         10.40000000         30.80437411        128.86592763
         10.50000000         30.33400125        128.11836132
         10.60000000         29.90589509        127.51317121
         10.70000000         29.51796954        127.04647914
         10.80000000         29.16833009        126.71490359
         10.90000000         28.85525996        126.51553753
         11.00000000         28.57720742        126.44592798
         11.10000000         28.33277418        126.50405735
         11.20000000         28.12070483        126.68832680
         11.30000000         27.93987733        126.99754169
         11.40000000         27.78929441        127.43089904
         11.50000000         27.66807594        127.98797721
         11.60000000         27.57545208        128.66872757
         11.70000000         27.51075723        129.47346834
         11.80000000         27.47342479        130.40288039
         11.90000000         27.46298252        131.45800519
         12.00000000         27.47904862        132.64024469
         12.10000000         27.52132835        133.95136328
         12.20000000         27.58961132        135.39349179
         12.30000000         27.68376927        136.96913348
         12.40000000         27.80375435        138.68117220
         12.50000000         27.94959800        140.53288263
         12.60000000         28.12141021        142.52794273
         12.70000000         28.31937935        144.67044852
         12.80000000         28.54377243        146.96493122
         12.90000000         28.79493584        149.41637693
         13.00000000         29.07329657        152.03024894
         13.10000000         29.37936392        154.81251300
         13.20000000         29.71373170        157.76966545
         13.30000000         30.07708092        160.90876482
         13.40000000         30.47018307        164.23746680
         13.50000000         30.89390392        167.76406313
         13.60000000         31.34920787        171.49752461
         13.70000000         31.83716305        175.44754868
         13.80000000         32.35894699        179.62461193
         13.90000000         32.91585304        184.04002804
         14.00000000         33.50929759        188.70601173
         14.10000000         34.14082817        193.63574924
         14.20000000         34.81213238        198.84347608
         14.30000000         35.52504797        204.34456276
         14.40000000         36.28157391        210.15560944
         14.50000000         37.08388273        216.29455027
         14.60000000         37.93433424        222.78076872
         14.70000000         38.83549069        229.63522494
         14.80000000         39.79013355        236.88059656
         14.90000000         40.80128219        244.54143443
         15.00000000         41.87221447        252.64433506
         15.10000000         43.00648967        261.21813155
         15.20000000         44.20797386        270.29410536
         15.30000000         45.48086799        279.90622116
         15.40000000         46.82973913        290.09138751
         15.50000000         48.25955516        300.88974653
         15.60000000         49.77572315        312.34499591
         15.70000000         51.38413214        324.50474695
         15.80000000         53.09120060        337.42092325
         15.90000000         54.90392914        351.15020445
         16.00000000         56.82995917        365.75452062
         16.10000000         58.87763802        381.30160304
