 electric dipole polarizability:    1771.2818890360086     
 m1, energy weight E*R sum:         47573.163161466226     
 m0, R(E) sum:                      3720.2073065873255     
 centroid m1/m0:                    12.787772089267447     
          6.40000000        183.36507524        472.05105315
          6.50000000        194.98242308        509.80160176
          6.60000000        207.49282348        550.85765865
          6.70000000        220.94386025        595.45523281
          6.80000000        235.37524386        643.81645375
          6.90000000        250.81480769        696.13687536
          7.00000000        267.27367198        752.56947035
          7.10000000        284.74057641        813.20508282
          7.20000000        303.17542503        878.04923207
          7.30000000        322.50212531        946.99528570
          7.40000000        342.60084172       1019.79416155
          7.50000000        363.29985792       1096.02097955
          7.60000000        384.36742601       1175.03970973
          7.70000000        405.50437306       1255.96819878
          7.80000000        426.33889851       1337.64828599
          7.90000000        446.42585938       1418.62892463
          8.00000000        465.25361000       1497.17344133
          8.10000000        482.26162429       1571.30357756
          8.20000000        496.87110586       1638.89062367
          8.30000000        508.52827201       1697.79625438
          8.40000000        516.75628105       1746.05301529
          8.50000000        521.20793447       1782.05999134
          8.60000000        521.70892473       1804.75848899
          8.70000000        518.28192844       1813.75112383
          8.80000000        511.14563761       1809.33800948
          8.90000000        500.68878020       1792.46317467
          9.00000000        487.42513693       1764.58591233
          9.10000000        471.93935410       1727.50758146
          9.20000000        454.83389710       1683.18955246
          9.30000000        436.68515068       1633.59256672
          9.40000000        418.01282414       1580.55580841
          9.50000000        399.26302129       1525.72081065
          9.60000000        380.80266204       1470.49510997
          9.70000000        362.92174713       1416.04515721
          9.80000000        345.84000706       1363.30705754
          9.90000000        329.71524950       1313.00567879
         10.00000000        314.65169694       1265.67573525
         10.10000000        300.70744258       1221.68130146
         10.20000000        287.90071502       1181.23223794
         10.30000000        276.21495963       1144.39722648
         10.40000000        265.60291513       1111.11382803
         10.50000000        255.98998214       1081.19653451
         10.60000000        247.27729873       1054.34438373
         10.70000000        239.34505478       1030.15034503
         10.80000000        232.05664989       1008.11516903
         10.90000000        225.26425650        987.66840228
         11.00000000        218.81612276        968.19844204
         11.10000000        212.56550936        949.09164979
         11.20000000        206.38056077        929.77783055
         11.30000000        200.15382889        909.77651516
         11.40000000        193.80983613        888.73655069
         11.50000000        187.30919026        866.46156471
         11.60000000        180.64838996        842.91631596
         11.70000000        173.85540967        818.21313363
         11.80000000        166.98208378        792.58209946
         11.90000000        160.09489542        766.33175499
         12.00000000        153.26585417        739.80801457
         12.10000000        146.56478468        713.35774455
         12.20000000        140.05375847        687.30099806
         12.30000000        133.78381510        661.91323339
         12.40000000        127.79369306        637.41676498
         12.50000000        122.11007185        613.97950685
         12.60000000        116.74878536        591.71869658
         12.70000000        111.71653631        570.70747267
         12.80000000        107.01276073        550.98263761
         12.90000000        102.63141319        532.55246004
         13.00000000         98.56254585        515.40382930
         13.10000000         94.79362837        499.50842582
         13.20000000         91.31060369        484.82780768
         13.30000000         88.09870177        471.31745670
         13.40000000         85.14304555        458.92990152
         13.50000000         82.42908712        447.61706430
         13.60000000         79.94290968        437.33197906
         13.70000000         77.67142685        428.03001701
         13.80000000         75.60250554        419.66973529
         13.90000000         73.72503325        412.21344533
         14.00000000         72.02894644        405.62757770
         14.10000000         70.50523249        399.88290416
         14.20000000         69.14591467        394.95466349
         14.30000000         67.94402738        390.82262686
         14.40000000         66.89358644        387.47112960
         14.50000000         65.98955843        384.88908960
         14.60000000         65.22783157        383.07002742
         14.70000000         64.60518992        382.01209914
         14.80000000         64.11929209        381.71814981
         14.90000000         63.76865513        382.19579293
         15.00000000         63.55264393        383.45751879
         15.10000000         63.47146585        385.52083282
         15.20000000         63.52617044        388.40842289
         15.30000000         63.71865335        392.14835307
         15.40000000         64.05166381        396.77427996
         15.50000000         64.52881454        402.32568633
         15.60000000         65.15459309        408.84812566
         15.70000000         65.93437315        416.39346977
         15.80000000         66.87442456        425.02015064
         15.90000000         67.98192040        434.79338580
         16.00000000         69.26493940        445.78537582
         16.10000000         70.73246205        458.07546083
         16.20000000         72.39435799        471.75022011
         16.30000000         74.26136173        486.90349159
         16.40000000         76.34503149        503.63627426
         16.50000000         78.65768245        522.05645070
         16.60000000         81.21228052        542.27823019
         16.70000000         84.02227685        564.42116780
         16.80000000         87.10135847        588.60857692
         16.90000000         90.46309014        614.96514183
         17.00000000         94.12042963        643.61357887
         17.10000000         98.08511617        674.67030742
         17.20000000        102.36695778        708.24027454
         17.30000000        106.97307567        744.41130814
         17.40000000        111.90719426        783.24860745
         17.50000000        117.16908579        824.79015027
         17.60000000        122.75427759        869.04382601
         17.70000000        128.65409756        915.98690508
         17.80000000        134.85606101        965.56796478
         17.90000000        141.34449328       1017.71060500
         18.00000000        148.10115174       1072.31731054
         18.10000000        155.10549459       1129.27089130
         18.20000000        162.33418522       1188.43039158
         18.30000000        169.75946186       1249.61852691
         18.40000000        177.34615814       1312.59874187
         18.50000000        185.04741267       1377.04179374
         18.60000000        192.79940915       1442.48404673
         18.70000000        200.51578858       1508.28203067
         18.80000000        208.08263478       1573.56998653
         18.90000000        215.35513183       1637.22891223
         19.00000000        222.15710458       1697.87683615
         19.10000000        228.28462765       1753.89023802
         19.20000000        233.51462983       1803.46492026
         19.30000000        237.61882099       1844.72027721
         19.40000000        240.38228353       1875.84332528
         19.50000000        241.62481123       1895.25877022
         19.60000000        241.22186920       1901.80123759
         19.70000000        239.12136653       1894.85938025
         19.80000000        235.35271158       1874.46256913
         19.90000000        230.02599053       1841.29070926
         20.00000000        223.32124192       1796.60418054
         20.10000000        215.46999026       1742.10860263
         20.20000000        206.73269825       1679.78198130
         20.30000000        197.37616625       1611.69598108
         20.40000000        187.65420114       1539.85857213
         20.50000000        177.79353254       1466.09528100
         20.60000000        167.98551782       1391.97501061
         20.70000000        158.38306088       1318.77726988
         20.80000000        149.10154210       1247.49222074
         20.90000000        140.22238340       1178.84310231
         21.00000000        131.79800794       1113.32129678
         21.10000000        123.85724055       1051.22633264
         21.20000000        116.41051006        992.70550200
         21.30000000        109.45448850        937.78990871
         21.40000000        102.97600709        886.42541065
         21.50000000         96.95522454        838.49804096
         21.60000000         91.36810207        793.85417060
         21.70000000         86.18827772        752.31602391
         21.80000000         81.38844370        713.69328983
         21.90000000         76.94132723        677.79157203
         22.00000000         72.82036367        644.41835238
         22.10000000         69.00013640        613.38704441
         22.20000000         65.45664410        584.51961022
         22.30000000         62.16744258        557.64811795
         22.40000000         59.11169794        532.61553378
         22.50000000         56.27017854        509.27597292
         22.60000000         53.62520620        487.49457846
         22.70000000         51.16058168        467.14715335
         22.80000000         48.86149519        448.11963692
         22.90000000         46.71442948        430.30749184
         23.00000000         44.70706081        413.61504802
         23.10000000         42.82816141        397.95483591
         23.20000000         41.06750557        383.24693075
         23.30000000         39.41578086        369.41832230
         23.40000000         37.86450529        356.40231829
         23.50000000         36.40595061        344.13798678
         23.60000000         35.03307190        332.56963920
         23.70000000         33.73944323        321.64635444
         23.80000000         32.51919912        311.32154298
         23.90000000         31.36698146        301.55254909
         24.00000000         30.27789142        292.30028906
         24.10000000         29.24744611        283.52892281
         24.20000000         28.27153936        275.20555634
         24.30000000         27.34640645        267.29997239
         24.40000000         26.46859228        259.78438698
         24.50000000         25.63492276        252.63322924
         24.60000000         24.84247893        245.82294261
         24.70000000         24.08857377        239.33180508
         24.80000000         23.37073124        233.13976685
         24.90000000         22.68666735        227.22830356
         25.00000000         22.03427317        221.58028356
         25.10000000         21.41159941        216.17984787
         25.20000000         20.81684256        211.01230149
         25.30000000         20.24833234        206.06401496
         25.40000000         19.70452031        201.32233519
         25.50000000         19.18396963        196.77550446
         25.60000000         18.68534572        192.41258705
         25.70000000         18.20740785        188.22340245
         25.80000000         17.74900142        184.19846472
         25.90000000         17.30905107        180.32892725
         26.00000000         16.88655426        176.60653252
         26.10000000         16.48057560        173.02356620
         26.20000000         16.09024154        169.57281542
         26.30000000         15.71473560        166.24753050
         26.40000000         15.35329402        163.04139009
         26.50000000         15.00520173        159.94846926
         26.60000000         14.66978875        156.96321022
         26.70000000         14.34642683        154.08039558
         26.80000000         14.03452638        151.29512378
         26.90000000         13.73353369        148.60278651
         27.00000000         13.44292835        145.99904803
         27.10000000         13.16222089        143.47982606
         27.20000000         12.89095058        141.04127432
         27.30000000         12.62868348        138.67976634
         27.40000000         12.37501058        136.39188057
         27.50000000         12.12954609        134.17438665
         27.60000000         11.89192590        132.02423274
         27.70000000         11.66180612        129.93853380
         27.80000000         11.43886177        127.91456073
         27.90000000         11.22278551        125.94973037
         28.00000000         11.01328655        124.04159619
         28.10000000         10.81008953        122.18783969
         28.20000000         10.61293360        120.38626241
         28.30000000         10.42157150        118.63477852
         28.40000000         10.23576869        116.93140790
         28.50000000         10.05530259        115.27426979
         28.60000000          9.87996185        113.66157681
         28.70000000          9.70954569        112.09162938
         28.80000000          9.54386322        110.56281061
         28.90000000          9.38273293        109.07358147
         29.00000000          9.22598208        107.62247627
         29.10000000          9.07344620        106.20809849
         29.20000000          8.92496866        104.82911687
         29.30000000          8.78040017        103.48426175
         29.40000000          8.63959840        102.17232162
         29.50000000          8.50242759        100.89213996
         29.60000000          8.36875815         99.64261221
         29.70000000          8.23846639         98.42268297
         29.80000000          8.11143414         97.23134337
         29.90000000          7.98754846         96.06762861
         30.00000000          7.86670142         94.93061562
         30.10000000          7.74878974         93.81942090
         30.20000000          7.63371463         92.73319847
         30.30000000          7.52138151         91.67113796
         30.40000000          7.41169982         90.63246277
         30.50000000          7.30458280         89.61642841
         30.60000000          7.19994729         88.62232086
         30.70000000          7.09771357         87.64945511
         30.80000000          6.99780518         86.69717367
         30.90000000          6.90014875         85.76484530
         31.00000000          6.80467388         84.85186370
         31.10000000          6.71131294         83.95764632
         31.20000000          6.62000101         83.08163327
         31.30000000          6.53067568         82.22328618
         31.40000000          6.44327697         81.38208729
         31.50000000          6.35774723         80.55753843
         31.60000000          6.27403099         79.74916011
         31.70000000          6.19207488         78.95649075
         31.80000000          6.11182755         78.17908577
         31.90000000          6.03323954         77.41651689
         32.00000000          5.95626325         76.66837141
         32.10000000          5.88085279         75.93425148
         32.20000000          5.80696395         75.21377347
         32.30000000          5.73455414         74.50656737
         32.40000000          5.66358225         73.81227618
         32.50000000          5.59400866         73.13055536
         32.60000000          5.52579515         72.46107229
         32.70000000          5.45890480         71.80350580
         32.80000000          5.39330201         71.15754566
         32.90000000          5.32895239         70.52289211
         33.00000000          5.26582272         69.89925550
         33.10000000          5.20388092         69.28635580
         33.20000000          5.14309597         68.68392224
         33.30000000          5.08343790         68.09169295
         33.40000000          5.02487774         67.50941456
         33.50000000          4.96738745         66.93684194
         33.60000000          4.91093993         66.37373778
         33.70000000          4.85550895         65.81987234
         33.80000000          4.80106912         65.27502318
         33.90000000          4.74759587         64.73897479
         34.00000000          4.69506541         64.21151842
         34.10000000          4.64345469         63.69245177
         34.20000000          4.59274139         63.18157873
         34.30000000          4.54290388         62.67870921
         34.40000000          4.49392121         62.18365885
         34.50000000          4.44577305         61.69624887
         34.60000000          4.39843971         61.21630578
         34.70000000          4.35190208         60.74366130
         34.80000000          4.30614163         60.27815205
         34.90000000          4.26114039         59.81961946
         35.00000000          4.21688092         59.36790958
         35.10000000          4.17334628         58.92287287
         35.20000000          4.13052003         58.48436412
         35.30000000          4.08838623         58.05224222
         35.40000000          4.04692938         57.62637006
         35.50000000          4.00613442         57.20661441
         35.60000000          3.96598673         56.79284573
         35.70000000          3.92647210         56.38493809
         35.80000000          3.88757672         55.98276902
         35.90000000          3.84928718         55.58621942
         36.00000000          3.81159041         55.19517341
         36.10000000          3.77447373         54.80951826
         36.20000000          3.73792480         54.42914426
         36.30000000          3.70193161         54.05394463
         36.40000000          3.66648249         53.68381542
         36.50000000          3.63156606         53.31865543
         36.60000000          3.59717127         52.95836610
         36.70000000          3.56328735         52.60285144
         36.80000000          3.52990383         52.25201796
         36.90000000          3.49701048         51.90577454
         37.00000000          3.46459738         51.56403241
         37.10000000          3.43265485         51.22670506
         37.20000000          3.40117344         50.89370816
         37.30000000          3.37014399         50.56495950
         37.40000000          3.33955752         50.24037890
         37.50000000          3.30940532         49.91988821
         37.60000000          3.27967888         49.60341116
         37.70000000          3.25036990         49.29087339
         37.80000000          3.22147030         48.98220233
         37.90000000          3.19297220         48.67732717
         38.00000000          3.16486791         48.37617881
         38.10000000          3.13714991         48.07868982
         38.20000000          3.10981091         47.78479435
         38.30000000          3.08284374         47.49442812
         38.40000000          3.05624146         47.20752837
         38.50000000          3.02999724         46.92403380
         38.60000000          3.00410447         46.64388454
         38.70000000          2.97855664         46.36702212
         38.80000000          2.95334745         46.09338939
         38.90000000          2.92847070         45.82293053
         39.00000000          2.90392036         45.55559099
         39.10000000          2.87969054         45.29131744
         39.20000000          2.85577549         45.03005777
         39.30000000          2.83216956         44.77176102
         39.40000000          2.80886727         44.51637737
         39.50000000          2.78586325         44.26385813
         39.60000000          2.76315224         44.01415565
         39.70000000          2.74072911         43.76722333
         39.80000000          2.71858885         43.52301561
         39.90000000          2.69672655         43.28148789
         40.00000000          2.67513741         43.04259655
         40.10000000          2.65381675         42.80629890
         40.20000000          2.63275998         42.57255317
         40.30000000          2.61196261         42.34131846
         40.40000000          2.59142025         42.11255476
         40.50000000          2.57112861         41.88622288
         40.60000000          2.55108348         41.66228446
         40.70000000          2.53128076         41.44070194
         40.80000000          2.51171642         41.22143854
         40.90000000          2.49238652         41.00445822
         41.00000000          2.47328721         40.78972570
         41.10000000          2.45441472         40.57720642
         41.20000000          2.43576534         40.36686650
         41.30000000          2.41733546         40.15867277
         41.40000000          2.39912155         39.95259272
         41.50000000          2.38112012         39.74859448
         41.60000000          2.36332777         39.54664682
         41.70000000          2.34574119         39.34671914
         41.80000000          2.32835711         39.14878143
         41.90000000          2.31117233         38.95280427
         42.00000000          2.29418373         38.75875882
         42.10000000          2.27738823         38.56661680
         42.20000000          2.26078282         38.37635047
         42.30000000          2.24436457         38.18793265
         42.40000000          2.22813058         38.00133664
         42.50000000          2.21207803         37.81653628
         42.60000000          2.19620413         37.63350589
         42.70000000          2.18050616         37.45222030
         42.80000000          2.16498146         37.27265478
         42.90000000          2.14962741         37.09478508
         43.00000000          2.13444144         36.91858742
         43.10000000          2.11942104         36.74403842
         43.20000000          2.10456373         36.57111517
         43.30000000          2.08986709         36.39979517
         43.40000000          2.07532876         36.23005632
         43.50000000          2.06094639         36.06187693
         43.60000000          2.04671769         35.89523570
         43.70000000          2.03264044         35.73011174
         43.80000000          2.01871241         35.56648450
         43.90000000          2.00493146         35.40433382
         44.00000000          1.99129546         35.24363988
         44.10000000          1.97780232         35.08438325
         44.20000000          1.96445000         34.92654479
         44.30000000          1.95123649         34.77010574
         44.40000000          1.93815983         34.61504766
         44.50000000          1.92521807         34.46135241
         44.60000000          1.91240933         34.30900219
         44.70000000          1.89973172         34.15797950
         44.80000000          1.88718342         34.00826713
         44.90000000          1.87476264         33.85984819
         45.00000000          1.86246759         33.71270605
         45.10000000          1.85029655         33.56682438
         45.20000000          1.83824780         33.42218713
         45.30000000          1.82631968         33.27877850
         45.40000000          1.81451053         33.13658298
         45.50000000          1.80281874         32.99558531
         45.60000000          1.79124272         32.85577047
         45.70000000          1.77978089         32.71712372
         45.80000000          1.76843174         32.57963053
         45.90000000          1.75719374         32.44327663
         46.00000000          1.74606542         32.30804798
         46.10000000          1.73504531         32.17393077
         46.20000000          1.72413199         32.04091141
         46.30000000          1.71332404         31.90897652
         46.40000000          1.70262007         31.77811297
         46.50000000          1.69201873         31.64830781
         46.60000000          1.68151867         31.51954829
         46.70000000          1.67111857         31.39182191
         46.80000000          1.66081715         31.26511631
         46.90000000          1.65061312         31.13941937
         47.00000000          1.64050523         31.01471914
         47.10000000          1.63049225         30.89100386
         47.20000000          1.62057297         30.76826195
         47.30000000          1.61074619         30.64648203
         47.40000000          1.60101073         30.52565287
         47.50000000          1.59136546         30.40576344
         47.60000000          1.58180922         30.28680285
         47.70000000          1.57234090         30.16876040
         47.80000000          1.56295940         30.05162554
         47.90000000          1.55366363         29.93538790
         48.00000000          1.54445254         29.82003724
         48.10000000          1.53532507         29.70556349
         48.20000000          1.52628020         29.59195674
         48.30000000          1.51731689         29.47920722
         48.40000000          1.50843417         29.36730529
         48.50000000          1.49963103         29.25624147
         48.60000000          1.49090651         29.14600643
         48.70000000          1.48225966         29.03659096
         48.80000000          1.47368954         28.92798600
         48.90000000          1.46519522         28.82018260
         49.00000000          1.45677579         28.71317197
         49.10000000          1.44843036         28.60694542
         49.20000000          1.44015804         28.50149441
         49.30000000          1.43195796         28.39681051
         49.40000000          1.42382927         28.29288542
         49.50000000          1.41577112         28.18971094
         49.60000000          1.40778267         28.08727902
         49.70000000          1.39986313         27.98558169
         49.80000000          1.39201166         27.88461111
         49.90000000          1.38422749         27.78435956
         50.00000000          1.37650982         27.68481941
         50.10000000          1.36885789         27.58598316
         50.20000000          1.36127094         27.48784338
         50.30000000          1.35374822         27.39039278
         50.40000000          1.34628899         27.29362415
         50.50000000          1.33889252         27.19753038
         50.60000000          1.33155811         27.10210448
         50.70000000          1.32428503         27.00733953
         50.80000000          1.31707260         26.91322872
         50.90000000          1.30992013         26.81976532
         51.00000000          1.30282694         26.72694272
         51.10000000          1.29579237         26.63475435
         51.20000000          1.28881577         26.54319379
         51.30000000          1.28189648         26.45225465
         51.40000000          1.27503386         26.36193067
         51.50000000          1.26822729         26.27221564
         51.60000000          1.26147615         26.18310346
         51.70000000          1.25477982         26.09458809
         51.80000000          1.24813771         26.00666359
         51.90000000          1.24154921         25.91932408
         52.00000000          1.23501374         25.83256378
         52.10000000          1.22853073         25.74637695
         52.20000000          1.22209960         25.66075795
         52.30000000          1.21571979         25.57570123
         52.40000000          1.20939074         25.49120127
         52.50000000          1.20311191         25.40725266
         52.60000000          1.19688276         25.32385003
         52.70000000          1.19070276         25.24098811
         52.80000000          1.18457138         25.15866167
         52.90000000          1.17848811         25.07686555
         53.00000000          1.17245242         24.99559468
         53.10000000          1.16646383         24.91484404
         53.20000000          1.16052183         24.83460865
         53.30000000          1.15462592         24.75488363
         53.40000000          1.14877564         24.67566415
         53.50000000          1.14297050         24.59694543
         53.60000000          1.13721002         24.51872276
         53.70000000          1.13149375         24.44099148
         53.80000000          1.12582122         24.36374700
         53.90000000          1.12019198         24.28698478
         54.00000000          1.11460559         24.21070033
         54.10000000          1.10906160         24.13488923
         54.20000000          1.10355958         24.05954710
         54.30000000          1.09809910         23.98466963
         54.40000000          1.09267973         23.91025254
         54.50000000          1.08730106         23.83629163
         54.60000000          1.08196267         23.76278272
         54.70000000          1.07666416         23.68972171
         54.80000000          1.07140512         23.61710453
         54.90000000          1.06618515         23.54492716
         55.00000000          1.06100387         23.47318564
         55.10000000          1.05586088         23.40187605
         55.20000000          1.05075581         23.33099452
         55.30000000          1.04568826         23.26053722
         55.40000000          1.04065788         23.19050037
         55.50000000          1.03566430         23.12088024
         55.60000000          1.03070714         23.05167312
         55.70000000          1.02578606         22.98287538
         55.80000000          1.02090069         22.91448340
         55.90000000          1.01605068         22.84649362
         56.00000000          1.01123570         22.77890253
         56.10000000          1.00645540         22.71170663
         56.20000000          1.00170943         22.64490249
         56.30000000          0.99699748         22.57848670
         56.40000000          0.99231920         22.51245591
         56.50000000          0.98767428         22.44680679
         56.60000000          0.98306239         22.38153605
         56.70000000          0.97848322         22.31664044
         56.80000000          0.97393645         22.25211677
         56.90000000          0.96942177         22.18796184
         57.00000000          0.96493888         22.12417252
         57.10000000          0.96048747         22.06074572
         57.20000000          0.95606725         21.99767835
         57.30000000          0.95167792         21.93496739
         57.40000000          0.94731920         21.87260984
         57.50000000          0.94299078         21.81060273
         57.60000000          0.93869239         21.74894313
         57.70000000          0.93442375         21.68762813
         57.80000000          0.93018458         21.62665487
         57.90000000          0.92597460         21.56602051
         58.00000000          0.92179355         21.50572225
         58.10000000          0.91764115         21.44575731
         58.20000000          0.91351714         21.38612295
         58.30000000          0.90942126         21.32681645
         58.40000000          0.90535324         21.26783513
         58.50000000          0.90131285         21.20917632
         58.60000000          0.89729981         21.15083742
         58.70000000          0.89331388         21.09281581
         58.80000000          0.88935482         21.03510892
         58.90000000          0.88542238         20.97771422
         59.00000000          0.88151631         20.92062919
         59.10000000          0.87763639         20.86385133
         59.20000000          0.87378237         20.80737820
         59.30000000          0.86995402         20.75120734
         59.40000000          0.86615111         20.69533635
         59.50000000          0.86237342         20.63976285
         59.60000000          0.85862071         20.58448448
         59.70000000          0.85489277         20.52949890
         59.80000000          0.85118937         20.47480380
         59.90000000          0.84751029         20.42039690
