  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
  2 +     0.000000000   -23.274300000     0.000000000
