  2 +     5.277367184  -455.088632816     0.889374744
  2 +     6.826158391  -453.539841609     0.871500771
  2 +     7.279892977  -453.086107023     0.866145239
  2 +     8.478605391  -451.887394609     0.884715677
  2 +    20.466617044  -439.899382956     0.885350011
  2 +    22.127180487  -438.238819513     0.862100812
  2 +    23.350924102  -437.015075898     0.877286833
  2 +    24.044786496  -436.321213504     0.853804076
  2 +    24.916476151  -435.449523849     0.851779451
  2 +    25.970564407  -434.395435593     0.856245624
  2 +    26.308306225  -434.057693775     0.865164865
  2 +    26.490067239  -433.875932761     0.845034019
  2 +    26.607937315  -433.758062685     0.857088889
  2 +    27.365432543  -433.000567457     0.839762539
  2 +    28.165933566  -432.200066434     0.845234166
  2 +    28.893702176  -431.472297824     0.801698515
  2 +    28.996624919  -431.369375081     0.828512700
  2 +    29.298347466  -431.067652534     0.828249285
  2 +    29.601985475  -430.764014525     0.802408449
  2 +    29.939390814  -430.426609186     0.794967677
  2 +    30.253361848  -430.112638152     0.791124267
  2 +    30.589096897  -429.776903103     0.784497033
  2 +    31.090190521  -429.275809479     0.805258526
  2 +    31.317459563  -429.048540437     0.790767988
  2 +    31.689734577  -428.676265423     0.779948718
  2 +    32.004623133  -428.361376867     0.647058227
  2 +    32.397912293  -427.968087707     0.718047696
  2 +    32.968383148  -427.397616852     0.604112399
  2 +    33.315687293  -427.050312707     0.667315507
  2 +    33.679012955  -426.686987045     0.616127257
  2 +    33.786052852  -426.579947148     0.079336126
  2 +    33.906251552  -426.459748448     0.291379887
  2 +    34.060990914  -426.305009086     0.446484224
  2 +    34.424505638  -425.941494362     0.446647592
  2 +    34.577112528  -425.788887472     0.345349255
  2 +    34.686927622  -425.679072378     0.390543874
  2 +    34.847590304  -425.518409696     0.345252703
  2 +    34.934532969  -425.431467031     0.411610181
  2 +    35.156808493  -425.209191507     0.181598759
  2 +    35.236031022  -425.129968978     0.468993510
  2 +    35.268338155  -425.097661845     0.313556743
  2 +    35.370210695  -424.995789305     0.139130676
  2 +    35.505683324  -424.860316676     0.290851722
  2 +    35.583947468  -424.782052532     0.194125598
  2 +    35.673872334  -424.692127666     0.128829566
  2 +    35.728120714  -424.637879286     0.254261047
  2 +    35.830806076  -424.535193924     0.216653733
  2 +    35.928749341  -424.437250659     0.065798104
  2 +    35.968678718  -424.397321282     0.220175217
  2 +    36.072869062  -424.293130938     0.213514958
  2 +    36.154563027  -424.211436973     0.201849552
  2 +    36.229873494  -424.136126506     0.097709131
  2 +    36.291015113  -424.074984887     0.290740372
  2 +    36.338231665  -424.027768335     0.082077866
  2 +    36.437327976  -423.928672024     0.057930379
  2 +    36.474970177  -423.891029823     0.049878357
  2 +    36.600385487  -423.765614513     0.037113279
  2 +    36.614595343  -423.751404657     0.090646192
  2 +    36.647984331  -423.718015669     0.028560831
  2 +    36.694359227  -423.671640773     0.058010318
  2 +    36.766873629  -423.599126371     0.061964227
  2 +    36.827723094  -423.538276906     0.058316828
  2 +    36.862969734  -423.503030266     0.225860275
  2 +    36.944229843  -423.421770157     0.112273674
  2 +    36.969836566  -423.396163434     0.403167032
  2 +    37.074544035  -423.291455965     0.241698954
  2 +    37.101729883  -423.264270117     0.149075637
  2 +    37.126663840  -423.239336160     0.225148512
  2 +    37.150723076  -423.215276924     0.101203374
  2 +    37.191654292  -423.174345708     0.151999465
  2 +    37.258829006  -423.107170994     0.036718803
  2 +    37.278255911  -423.087744089     0.057917571
  2 +    37.323377048  -423.042622952     0.029635669
  2 +    37.398775224  -422.967224776     0.126255732
  2 +    37.452376445  -422.913623555     0.097163619
  2 +    37.494894220  -422.871105780     0.071019741
  2 +    37.552596061  -422.813403939     0.058901825
  2 +    37.599352803  -422.766647197     0.065463385
  2 +    37.638959083  -422.727040917     0.042546518
  2 +    37.649539470  -422.716460530     0.115741534
  2 +    37.679792365  -422.686207635     0.078696417
  2 +    37.744643937  -422.621356063     0.081874009
  2 +    37.767852998  -422.598147002     0.100690892
  2 +    37.836099292  -422.529900708     0.120049378
  2 +    37.891282522  -422.474717478     0.054308714
  2 +    37.948319357  -422.417680643     0.067159350
  2 +    37.973218970  -422.392781030     0.070521516
  2 +    37.996499544  -422.369500456     0.039372899
  2 +    38.044815291  -422.321184709     0.054694626
  2 +    38.118202995  -422.247797005     0.048492098
  2 +    38.148362256  -422.217637744     0.031187804
  2 +    38.172819022  -422.193180978     0.044650416
  2 +    38.203682365  -422.162317635     0.037364532
  2 +    38.232562228  -422.133437772     0.047188226
  2 +    38.301427059  -422.064572941     0.071246926
  2 +    38.325735996  -422.040264004     0.120076288
  2 +    38.336253562  -422.029746438     0.062381241
  2 +    38.411240624  -421.954759376     0.059486657
  2 +    38.424748637  -421.941251363     0.051863797
  2 +    38.436655536  -421.929344464     0.054087162
