 electric dipole polarizability:    7.1939643880911304E-004
 m1, energy weight E*R sum:        0.14290485200248293     
 m0, R(E) sum:                      3.4363831703480090E-003
 centroid m1/m0:                    41.585831648689712     
          5.30000000          0.00001923          0.00004099
          5.40000000          0.00001928          0.00004187
          5.50000000          0.00001932          0.00004275
          5.60000000          0.00001937          0.00004364
          5.70000000          0.00001942          0.00004453
          5.80000000          0.00001947          0.00004542
          5.90000000          0.00001952          0.00004632
          6.00000000          0.00001957          0.00004723
          6.10000000          0.00001962          0.00004814
          6.20000000          0.00001967          0.00004905
          6.30000000          0.00001972          0.00004997
          6.40000000          0.00001977          0.00005089
          6.50000000          0.00001982          0.00005182
          6.60000000          0.00001987          0.00005275
          6.70000000          0.00001992          0.00005369
          6.80000000          0.00001997          0.00005463
          6.90000000          0.00002002          0.00005557
          7.00000000          0.00002007          0.00005652
          7.10000000          0.00002013          0.00005748
          7.20000000          0.00002018          0.00005844
          7.30000000          0.00002023          0.00005940
          7.40000000          0.00002028          0.00006037
          7.50000000          0.00002033          0.00006134
          7.60000000          0.00002039          0.00006232
          7.70000000          0.00002044          0.00006331
          7.80000000          0.00002049          0.00006429
          7.90000000          0.00002055          0.00006529
          8.00000000          0.00002060          0.00006629
          8.10000000          0.00002065          0.00006729
          8.20000000          0.00002071          0.00006830
          8.30000000          0.00002076          0.00006931
          8.40000000          0.00002081          0.00007033
          8.50000000          0.00002087          0.00007135
          8.60000000          0.00002092          0.00007238
          8.70000000          0.00002098          0.00007341
          8.80000000          0.00002103          0.00007445
          8.90000000          0.00002109          0.00007550
          9.00000000          0.00002114          0.00007655
          9.10000000          0.00002120          0.00007760
          9.20000000          0.00002126          0.00007866
          9.30000000          0.00002131          0.00007973
          9.40000000          0.00002137          0.00008080
          9.50000000          0.00002143          0.00008187
          9.60000000          0.00002148          0.00008295
          9.70000000          0.00002154          0.00008404
          9.80000000          0.00002160          0.00008513
          9.90000000          0.00002165          0.00008623
         10.00000000          0.00002171          0.00008733
         10.10000000          0.00002177          0.00008844
         10.20000000          0.00002183          0.00008956
         10.30000000          0.00002189          0.00009068
         10.40000000          0.00002195          0.00009180
         10.50000000          0.00002200          0.00009294
         10.60000000          0.00002206          0.00009407
         10.70000000          0.00002212          0.00009522
         10.80000000          0.00002218          0.00009637
         10.90000000          0.00002224          0.00009752
         11.00000000          0.00002230          0.00009868
         11.10000000          0.00002236          0.00009985
         11.20000000          0.00002242          0.00010102
         11.30000000          0.00002248          0.00010220
         11.40000000          0.00002255          0.00010338
         11.50000000          0.00002261          0.00010457
         11.60000000          0.00002267          0.00010577
         11.70000000          0.00002273          0.00010697
         11.80000000          0.00002279          0.00010818
         11.90000000          0.00002285          0.00010940
         12.00000000          0.00002292          0.00011062
         12.10000000          0.00002298          0.00011185
         12.20000000          0.00002304          0.00011308
         12.30000000          0.00002311          0.00011432
         12.40000000          0.00002317          0.00011557
         12.50000000          0.00002323          0.00011682
         12.60000000          0.00002330          0.00011808
         12.70000000          0.00002336          0.00011935
         12.80000000          0.00002343          0.00012062
         12.90000000          0.00002349          0.00012190
         13.00000000          0.00002356          0.00012319
         13.10000000          0.00002362          0.00012448
         13.20000000          0.00002369          0.00012578
         13.30000000          0.00002376          0.00012709
         13.40000000          0.00002382          0.00012840
         13.50000000          0.00002389          0.00012972
         13.60000000          0.00002396          0.00013105
         13.70000000          0.00002402          0.00013239
         13.80000000          0.00002409          0.00013373
         13.90000000          0.00002416          0.00013507
         14.00000000          0.00002423          0.00013643
         14.10000000          0.00002429          0.00013779
         14.20000000          0.00002436          0.00013916
         14.30000000          0.00002443          0.00014054
         14.40000000          0.00002450          0.00014192
         14.50000000          0.00002457          0.00014331
         14.60000000          0.00002464          0.00014471
         14.70000000          0.00002471          0.00014612
         14.80000000          0.00002478          0.00014753
         14.90000000          0.00002485          0.00014895
         15.00000000          0.00002492          0.00015038
         15.10000000          0.00002499          0.00015182
         15.20000000          0.00002507          0.00015326
         15.30000000          0.00002514          0.00015471
         15.40000000          0.00002521          0.00015617
         15.50000000          0.00002528          0.00015764
         15.60000000          0.00002536          0.00015911
         15.70000000          0.00002543          0.00016059
         15.80000000          0.00002550          0.00016208
         15.90000000          0.00002558          0.00016358
         16.00000000          0.00002565          0.00016509
         16.10000000          0.00002573          0.00016660
         16.20000000          0.00002580          0.00016812
         16.30000000          0.00002588          0.00016965
         16.40000000          0.00002595          0.00017119
         16.50000000          0.00002603          0.00017274
         16.60000000          0.00002610          0.00017429
         16.70000000          0.00002618          0.00017586
         16.80000000          0.00002626          0.00017743
         16.90000000          0.00002633          0.00017901
         17.00000000          0.00002641          0.00018060
         17.10000000          0.00002649          0.00018220
         17.20000000          0.00002657          0.00018380
         17.30000000          0.00002665          0.00018542
         17.40000000          0.00002672          0.00018704
         17.50000000          0.00002680          0.00018868
         17.60000000          0.00002688          0.00019032
         17.70000000          0.00002696          0.00019197
         17.80000000          0.00002704          0.00019363
         17.90000000          0.00002712          0.00019530
         18.00000000          0.00002720          0.00019697
         18.10000000          0.00002729          0.00019866
         18.20000000          0.00002737          0.00020036
         18.30000000          0.00002745          0.00020206
         18.40000000          0.00002753          0.00020378
         18.50000000          0.00002762          0.00020550
         18.60000000          0.00002770          0.00020723
         18.70000000          0.00002778          0.00020898
         18.80000000          0.00002787          0.00021073
         18.90000000          0.00002795          0.00021249
         19.00000000          0.00002803          0.00021426
         19.10000000          0.00002812          0.00021604
         19.20000000          0.00002821          0.00021784
         19.30000000          0.00002829          0.00021964
         19.40000000          0.00002838          0.00022145
         19.50000000          0.00002846          0.00022327
         19.60000000          0.00002855          0.00022510
         19.70000000          0.00002864          0.00022694
         19.80000000          0.00002873          0.00022880
         19.90000000          0.00002882          0.00023066
         20.00000000          0.00002890          0.00023253
         20.10000000          0.00002899          0.00023441
         20.20000000          0.00002908          0.00023631
         20.30000000          0.00002917          0.00023821
         20.40000000          0.00002926          0.00024013
         20.50000000          0.00002935          0.00024205
         20.60000000          0.00002944          0.00024399
         20.70000000          0.00002954          0.00024594
         20.80000000          0.00002963          0.00024789
         20.90000000          0.00002972          0.00024986
         21.00000000          0.00002981          0.00025184
         21.10000000          0.00002991          0.00025384
         21.20000000          0.00003000          0.00025584
         21.30000000          0.00003010          0.00025785
         21.40000000          0.00003019          0.00025988
         21.50000000          0.00003029          0.00026192
         21.60000000          0.00003038          0.00026396
         21.70000000          0.00003048          0.00026602
         21.80000000          0.00003057          0.00026810
         21.90000000          0.00003067          0.00027018
         22.00000000          0.00003077          0.00027228
         22.10000000          0.00003087          0.00027438
         22.20000000          0.00003096          0.00027650
         22.30000000          0.00003106          0.00027864
         22.40000000          0.00003116          0.00028078
         22.50000000          0.00003126          0.00028294
         22.60000000          0.00003136          0.00028510
         22.70000000          0.00003146          0.00028729
         22.80000000          0.00003156          0.00028948
         22.90000000          0.00003167          0.00029169
         23.00000000          0.00003177          0.00029391
         23.10000000          0.00003187          0.00029614
         23.20000000          0.00003197          0.00029838
         23.30000000          0.00003208          0.00030064
         23.40000000          0.00003218          0.00030291
         23.50000000          0.00003229          0.00030520
         23.60000000          0.00003239          0.00030749
         23.70000000          0.00003250          0.00030980
         23.80000000          0.00003260          0.00031213
         23.90000000          0.00003271          0.00031447
         24.00000000          0.00003282          0.00031682
         24.10000000          0.00003293          0.00031918
         24.20000000          0.00003303          0.00032156
         24.30000000          0.00003314          0.00032396
         24.40000000          0.00003325          0.00032636
         24.50000000          0.00003336          0.00032878
         24.60000000          0.00003347          0.00033122
         24.70000000          0.00003358          0.00033367
         24.80000000          0.00003370          0.00033613
         24.90000000          0.00003381          0.00033861
         25.00000000          0.00003392          0.00034111
         25.10000000          0.00003403          0.00034361
         25.20000000          0.00003415          0.00034614
         25.30000000          0.00003426          0.00034868
         25.40000000          0.00003438          0.00035123
         25.50000000          0.00003449          0.00035380
         25.60000000          0.00003461          0.00035638
         25.70000000          0.00003473          0.00035898
         25.80000000          0.00003484          0.00036160
         25.90000000          0.00003496          0.00036423
         26.00000000          0.00003508          0.00036687
         26.10000000          0.00003520          0.00036954
         26.20000000          0.00003532          0.00037221
         26.30000000          0.00003544          0.00037491
         26.40000000          0.00003556          0.00037762
         26.50000000          0.00003568          0.00038035
         26.60000000          0.00003580          0.00038309
         26.70000000          0.00003593          0.00038585
         26.80000000          0.00003605          0.00038863
         26.90000000          0.00003617          0.00039142
         27.00000000          0.00003630          0.00039423
         27.10000000          0.00003642          0.00039706
         27.20000000          0.00003655          0.00039990
         27.30000000          0.00003668          0.00040276
         27.40000000          0.00003680          0.00040564
         27.50000000          0.00003693          0.00040854
         27.60000000          0.00003706          0.00041145
         27.70000000          0.00003719          0.00041439
         27.80000000          0.00003732          0.00041734
         27.90000000          0.00003745          0.00042031
         28.00000000          0.00003758          0.00042329
         28.10000000          0.00003772          0.00042630
         28.20000000          0.00003785          0.00042932
         28.30000000          0.00003798          0.00043237
         28.40000000          0.00003812          0.00043543
         28.50000000          0.00003825          0.00043851
         28.60000000          0.00003839          0.00044161
         28.70000000          0.00003852          0.00044473
         28.80000000          0.00003866          0.00044787
         28.90000000          0.00003880          0.00045102
         29.00000000          0.00003894          0.00045420
         29.10000000          0.00003908          0.00045740
         29.20000000          0.00003922          0.00046062
         29.30000000          0.00003936          0.00046386
         29.40000000          0.00003950          0.00046711
         29.50000000          0.00003964          0.00047039
         29.60000000          0.00003978          0.00047369
         29.70000000          0.00003993          0.00047701
         29.80000000          0.00004007          0.00048035
         29.90000000          0.00004022          0.00048371
         30.00000000          0.00004036          0.00048710
         30.10000000          0.00004051          0.00049050
         30.20000000          0.00004066          0.00049393
         30.30000000          0.00004081          0.00049738
         30.40000000          0.00004096          0.00050085
         30.50000000          0.00004111          0.00050434
         30.60000000          0.00004126          0.00050785
         30.70000000          0.00004141          0.00051139
         30.80000000          0.00004156          0.00051495
         30.90000000          0.00004172          0.00051853
         31.00000000          0.00004187          0.00052214
         31.10000000          0.00004203          0.00052577
         31.20000000          0.00004218          0.00052942
         31.30000000          0.00004234          0.00053310
         31.40000000          0.00004250          0.00053680
         31.50000000          0.00004266          0.00054052
         31.60000000          0.00004282          0.00054427
         31.70000000          0.00004298          0.00054804
         31.80000000          0.00004314          0.00055184
         31.90000000          0.00004330          0.00055566
         32.00000000          0.00004347          0.00055950
         32.10000000          0.00004363          0.00056337
         32.20000000          0.00004380          0.00056727
         32.30000000          0.00004396          0.00057119
         32.40000000          0.00004413          0.00057514
         32.50000000          0.00004430          0.00057911
         32.60000000          0.00004447          0.00058311
         32.70000000          0.00004464          0.00058714
         32.80000000          0.00004481          0.00059119
         32.90000000          0.00004498          0.00059527
         33.00000000          0.00004515          0.00059938
         33.10000000          0.00004533          0.00060351
         33.20000000          0.00004550          0.00060768
         33.30000000          0.00004568          0.00061187
         33.40000000          0.00004586          0.00061608
         33.50000000          0.00004603          0.00062033
         33.60000000          0.00004621          0.00062460
         33.70000000          0.00004639          0.00062890
         33.80000000          0.00004658          0.00063323
         33.90000000          0.00004676          0.00063760
         34.00000000          0.00004694          0.00064198
         34.10000000          0.00004713          0.00064640
         34.20000000          0.00004731          0.00065085
         34.30000000          0.00004750          0.00065533
         34.40000000          0.00004769          0.00065984
         34.50000000          0.00004787          0.00066438
         34.60000000          0.00004806          0.00066895
         34.70000000          0.00004826          0.00067355
         34.80000000          0.00004845          0.00067819
         34.90000000          0.00004864          0.00068285
         35.00000000          0.00004884          0.00068755
         35.10000000          0.00004903          0.00069228
         35.20000000          0.00004923          0.00069704
         35.30000000          0.00004943          0.00070183
         35.40000000          0.00004963          0.00070666
         35.50000000          0.00004983          0.00071152
         35.60000000          0.00005003          0.00071642
         35.70000000          0.00005023          0.00072134
         35.80000000          0.00005044          0.00072631
         35.90000000          0.00005064          0.00073130
         36.00000000          0.00005085          0.00073633
         36.10000000          0.00005106          0.00074140
         36.20000000          0.00005127          0.00074650
         36.30000000          0.00005148          0.00075164
         36.40000000          0.00005169          0.00075681
         36.50000000          0.00005190          0.00076202
         36.60000000          0.00005212          0.00076727
         36.70000000          0.00005233          0.00077255
         36.80000000          0.00005255          0.00077787
         36.90000000          0.00005277          0.00078323
         37.00000000          0.00005299          0.00078863
         37.10000000          0.00005321          0.00079406
         37.20000000          0.00005343          0.00079954
         37.30000000          0.00005366          0.00080505
         37.40000000          0.00005388          0.00081060
         37.50000000          0.00005411          0.00081619
         37.60000000          0.00005434          0.00082182
         37.70000000          0.00005457          0.00082749
         37.80000000          0.00005480          0.00083320
         37.90000000          0.00005503          0.00083896
         38.00000000          0.00005527          0.00084475
         38.10000000          0.00005550          0.00085059
         38.20000000          0.00005574          0.00085647
         38.30000000          0.00005598          0.00086239
         38.40000000          0.00005622          0.00086835
         38.50000000          0.00005646          0.00087436
         38.60000000          0.00005670          0.00088041
         38.70000000          0.00005695          0.00088650
         38.80000000          0.00005719          0.00089264
         38.90000000          0.00005744          0.00089883
         39.00000000          0.00005769          0.00090506
         39.10000000          0.00005794          0.00091133
         39.20000000          0.00005820          0.00091766
         39.30000000          0.00005845          0.00092402
         39.40000000          0.00005871          0.00093044
         39.50000000          0.00005897          0.00093690
         39.60000000          0.00005923          0.00094341
         39.70000000          0.00005949          0.00094997
         39.80000000          0.00005975          0.00095658
         39.90000000          0.00006002          0.00096324
         40.00000000          0.00006028          0.00096995
         40.10000000          0.00006055          0.00097670
         40.20000000          0.00006082          0.00098351
         40.30000000          0.00006109          0.00099037
         40.40000000          0.00006137          0.00099728
         40.50000000          0.00006164          0.00100425
         40.60000000          0.00006192          0.00101126
         40.70000000          0.00006220          0.00101833
         40.80000000          0.00006248          0.00102545
         40.90000000          0.00006277          0.00103263
         41.00000000          0.00006305          0.00103986
         41.10000000          0.00006334          0.00104715
         41.20000000          0.00006363          0.00105449
         41.30000000          0.00006392          0.00106189
         41.40000000          0.00006421          0.00106935
         41.50000000          0.00006451          0.00107686
         41.60000000          0.00006481          0.00108443
         41.70000000          0.00006511          0.00109206
         41.80000000          0.00006541          0.00109975
         41.90000000          0.00006571          0.00110749
         42.00000000          0.00006602          0.00111530
         42.10000000          0.00006632          0.00112317
         42.20000000          0.00006663          0.00113110
         42.30000000          0.00006695          0.00113909
         42.40000000          0.00006726          0.00114715
         42.50000000          0.00006758          0.00115527
         42.60000000          0.00006790          0.00116345
         42.70000000          0.00006822          0.00117170
         42.80000000          0.00006854          0.00118001
         42.90000000          0.00006887          0.00118838
         43.00000000          0.00006919          0.00119683
         43.10000000          0.00006952          0.00120534
         43.20000000          0.00006986          0.00121392
         43.30000000          0.00007019          0.00122257
         43.40000000          0.00007053          0.00123128
         43.50000000          0.00007087          0.00124007
         43.60000000          0.00007121          0.00124892
         43.70000000          0.00007156          0.00125785
         43.80000000          0.00007191          0.00126685
         43.90000000          0.00007226          0.00127593
         44.00000000          0.00007261          0.00128507
         44.10000000          0.00007296          0.00129429
         44.20000000          0.00007332          0.00130359
         44.30000000          0.00007368          0.00131296
         44.40000000          0.00007404          0.00132241
         44.50000000          0.00007441          0.00133193
         44.60000000          0.00007478          0.00134153
         44.70000000          0.00007515          0.00135122
         44.80000000          0.00007552          0.00136098
         44.90000000          0.00007590          0.00137082
         45.00000000          0.00007628          0.00138074
         45.10000000          0.00007666          0.00139075
         45.20000000          0.00007705          0.00140084
         45.30000000          0.00007744          0.00141101
         45.40000000          0.00007783          0.00142127
         45.50000000          0.00007822          0.00143162
         45.60000000          0.00007862          0.00144205
         45.70000000          0.00007902          0.00145257
         45.80000000          0.00007942          0.00146317
         45.90000000          0.00007983          0.00147387
         46.00000000          0.00008024          0.00148466
         46.10000000          0.00008065          0.00149553
         46.20000000          0.00008107          0.00150651
         46.30000000          0.00008148          0.00151757
         46.40000000          0.00008191          0.00152873
         46.50000000          0.00008233          0.00153998
         46.60000000          0.00008276          0.00155134
         46.70000000          0.00008319          0.00156278
         46.80000000          0.00008363          0.00157433
         46.90000000          0.00008407          0.00158598
         47.00000000          0.00008451          0.00159773
         47.10000000          0.00008496          0.00160958
         47.20000000          0.00008541          0.00162153
         47.30000000          0.00008586          0.00163359
         47.40000000          0.00008632          0.00164575
         47.50000000          0.00008678          0.00165802
         47.60000000          0.00008724          0.00167039
         47.70000000          0.00008771          0.00168288
         47.80000000          0.00008818          0.00169548
         47.90000000          0.00008866          0.00170818
         48.00000000          0.00008913          0.00172100
         48.10000000          0.00008962          0.00173394
         48.20000000          0.00009011          0.00174699
         48.30000000          0.00009060          0.00176015
         48.40000000          0.00009109          0.00177343
         48.50000000          0.00009159          0.00178684
         48.60000000          0.00009209          0.00180036
         48.70000000          0.00009260          0.00181401
         48.80000000          0.00009311          0.00182777
         48.90000000          0.00009363          0.00184167
         49.00000000          0.00009415          0.00185569
         49.10000000          0.00009467          0.00186983
         49.20000000          0.00009520          0.00188411
         49.30000000          0.00009574          0.00189852
         49.40000000          0.00009627          0.00191305
         49.50000000          0.00009682          0.00192773
         49.60000000          0.00009736          0.00194253
         49.70000000          0.00009791          0.00195748
         49.80000000          0.00009847          0.00197256
         49.90000000          0.00009903          0.00198779
         50.00000000          0.00009960          0.00200315
         50.10000000          0.00010017          0.00201866
         50.20000000          0.00010074          0.00203431
         50.30000000          0.00010133          0.00205012
         50.40000000          0.00010191          0.00206607
         50.50000000          0.00010250          0.00208217
         50.60000000          0.00010310          0.00209842
         50.70000000          0.00010370          0.00211482
         50.80000000          0.00010431          0.00213139
         50.90000000          0.00010492          0.00214811
         51.00000000          0.00010553          0.00216499
         51.10000000          0.00010616          0.00218203
         51.20000000          0.00010678          0.00219924
         51.30000000          0.00010742          0.00221661
         51.40000000          0.00010806          0.00223415
         51.50000000          0.00010870          0.00225186
         51.60000000          0.00010935          0.00226974
         51.70000000          0.00011001          0.00228780
         51.80000000          0.00011067          0.00230603
         51.90000000          0.00011134          0.00232444
         52.00000000          0.00011202          0.00234303
         52.10000000          0.00011270          0.00236181
         52.20000000          0.00011338          0.00238077
         52.30000000          0.00011408          0.00239992
         52.40000000          0.00011478          0.00241925
         52.50000000          0.00011548          0.00243879
         52.60000000          0.00011620          0.00245851
         52.70000000          0.00011692          0.00247844
         52.80000000          0.00011764          0.00249856
         52.90000000          0.00011838          0.00251889
         53.00000000          0.00011911          0.00253942
         53.10000000          0.00011986          0.00256016
         53.20000000          0.00012062          0.00258111
         53.30000000          0.00012138          0.00260227
         53.40000000          0.00012214          0.00262365
         53.50000000          0.00012292          0.00264525
         53.60000000          0.00012370          0.00266707
         53.70000000          0.00012449          0.00268912
         53.80000000          0.00012529          0.00271139
         53.90000000          0.00012610          0.00273389
         54.00000000          0.00012691          0.00275663
         54.10000000          0.00012773          0.00277961
         54.20000000          0.00012856          0.00280282
         54.30000000          0.00012940          0.00282628
         54.40000000          0.00013024          0.00284999
         54.50000000          0.00013110          0.00287395
         54.60000000          0.00013196          0.00289816
         54.70000000          0.00013283          0.00292262
         54.80000000          0.00013371          0.00294735
         54.90000000          0.00013460          0.00297234
         55.00000000          0.00013549          0.00299760
         55.10000000          0.00013640          0.00302313
         55.20000000          0.00013731          0.00304894
         55.30000000          0.00013824          0.00307502
         55.40000000          0.00013917          0.00310139
         55.50000000          0.00014012          0.00312804
         55.60000000          0.00014107          0.00315499
         55.70000000          0.00014203          0.00318223
         55.80000000          0.00014300          0.00320977
         55.90000000          0.00014399          0.00323761
         56.00000000          0.00014498          0.00326576
         56.10000000          0.00014598          0.00329422
         56.20000000          0.00014699          0.00332300
         56.30000000          0.00014802          0.00335210
         56.40000000          0.00014905          0.00338153
         56.50000000          0.00015010          0.00341128
         56.60000000          0.00015116          0.00344138
         56.70000000          0.00015222          0.00347181
         56.80000000          0.00015330          0.00350258
         56.90000000          0.00015439          0.00353371
         57.00000000          0.00015549          0.00356519
         57.10000000          0.00015661          0.00359703
         57.20000000          0.00015773          0.00362924
         57.30000000          0.00015887          0.00366182
         57.40000000          0.00016002          0.00369478
         57.50000000          0.00016119          0.00372811
         57.60000000          0.00016236          0.00376184
         57.70000000          0.00016355          0.00379596
         57.80000000          0.00016475          0.00383048
         57.90000000          0.00016597          0.00386541
         58.00000000          0.00016720          0.00390075
         58.10000000          0.00016844          0.00393650
         58.20000000          0.00016969          0.00397268
         58.30000000          0.00017097          0.00400930
         58.40000000          0.00017225          0.00404635
         58.50000000          0.00017355          0.00408385
         58.60000000          0.00017486          0.00412179
         58.70000000          0.00017619          0.00416020
         58.80000000          0.00017753          0.00419907
         58.90000000          0.00017889          0.00423842
         59.00000000          0.00018027          0.00427825
         59.10000000          0.00018166          0.00431856
         59.20000000          0.00018307          0.00435938
         59.30000000          0.00018449          0.00440069
         59.40000000          0.00018593          0.00444252
         59.50000000          0.00018739          0.00448487
         59.60000000          0.00018886          0.00452775
         59.70000000          0.00019035          0.00457116
         59.80000000          0.00019186          0.00461512
         59.90000000          0.00019339          0.00465964
